,l,ls,epi,smt,para
0,0.31704129187862506,0.00013567278175926443,0,1,1
1,0.28974343501436134,0.00014523337275220157,0,1,2
2,0.2682044070852403,0.00024235218767936612,0,1,3
3,0.2743323845140142,0.00028354751237629665,0,1,4
4,0.27142972367687446,0.00025886475277781673,0,1,5
5,0.26872280452228536,0.0003099024562700357,0,1,6
6,0.27113192071179504,0.00018524977275040982,0,1,7
7,0.25934485420077913,0.0001521990383724761,0,1,8
8,0.26830797920173927,0.00016239944160722353,0,1,9
9,0.3034390734685255,0.000166764653732544,0,2,1
10,0.2750744175425692,9.002649931314904e-05,0,2,2
11,0.2584251789173882,0.00025326789589135524,0,2,3
12,0.256749537019338,0.00031048383295223953,0,2,4
13,0.2615939929507861,0.00016280073181813083,0,2,5
14,0.258625530204837,0.0003490073824773682,0,2,6
15,0.25663125180763563,0.00029601037565332256,0,2,7
16,0.26015863175909354,0.0001531375352791559,0,2,8
17,0.30432050196815247,0.0003050985471144514,0,3,1
18,0.27037675289479707,0.00011454221953718466,0,3,2
19,0.266989177760938,0.0002798550252980314,0,3,3
20,0.256989823090031,0.00023012341119897027,0,3,4
21,0.2579483899651053,0.00011331794594014604,0,3,5
22,0.25877494865463824,0.00021780427603054273,0,3,6
23,0.25263700670960443,0.00026012072280281827,0,3,7
24,0.314603802791879,0.0003597242764151337,1,1,1
25,0.28801287281666343,0.00019641042665000235,1,1,2
26,0.2723384559531371,0.0001161114267556518,1,1,3
27,0.26976245774393376,0.0003030330735377023,1,1,4
28,0.267469064545068,0.0003379119003154562,1,1,5
29,0.2646319255988767,0.0003876106848032918,1,1,6
30,0.2563568005995457,0.0001326220425452301,1,1,7
31,0.2567827669452228,0.00020464188486840488,1,1,8
32,0.261260183825215,0.00018648115791900476,1,1,9
33,0.2988560708189319,9.96391706629394e-05,1,2,1
34,0.2759599926302642,0.00026144375682397094,1,2,2
35,0.26908949229850326,0.00017310756619560273,1,2,3
36,0.25692655891179245,0.00015340608733021823,1,2,4
37,0.265761227470379,0.0002003457129013408,1,2,5
38,0.26073208367734335,0.00016446037666601813,1,2,6
39,0.24777028129983755,0.000375433364455406,1,2,7
40,0.25653928157891753,0.00018771035138953537,1,2,8
41,0.3074200898680689,0.00016013228785363067,1,3,1
42,0.27349926784122924,0.000149492444934037,1,3,2
43,0.2714329875706249,0.00025696215470925735,1,3,3
44,0.2661330948971893,0.0002418446297551609,1,3,4
45,0.25705962043324526,0.00015869407231663526,1,3,5
46,0.2529926026623556,0.0003033057525725417,1,3,6
47,0.2508642048473309,0.00029825634681445053,1,3,7
48,0.31592229915114445,9.986524094357247e-05,2,1,1
49,0.28314860544888815,0.00024079898530851243,2,1,2
50,0.2780641269674967,0.00014050812822748572,2,1,3
51,0.26633590879852004,0.0001738317116230792,2,1,4
52,0.26320523773778015,0.00015165335938268504,2,1,5
53,0.2698179164254163,0.0002734642198845712,2,1,6
54,0.2633641476188964,0.00017229695494661119,2,1,7
55,0.2709690578497542,0.00011888757518228185,2,1,8
56,0.26159789760648966,0.0002004839068481811,2,1,9
57,0.30301802597928895,0.00016898257079644768,2,2,1
58,0.2733361816623286,0.00016123499957687934,2,2,2
59,0.26862410360207783,0.00020517710753452907,2,2,3
60,0.26638413306514824,0.00012000242735881222,2,2,4
61,0.26232143254707424,0.0003910613591517192,2,2,5
62,0.26290252055520397,0.00030750476235445436,2,2,6
63,0.26209943547068243,0.00027140640601485165,2,2,7
64,0.24967411343608206,0.00031025525695998964,2,2,8
65,0.30101693030542187,0.00016739645885668154,2,3,1
66,0.277688997866391,0.0002886866081770802,2,3,2
67,0.27075622095902235,0.00040034568073765074,2,3,3
68,0.26008416124220884,0.000400366961532141,2,3,4
69,0.2663901311307511,0.0003606035833706413,2,3,5
70,0.25031408319426596,0.0004173516685772783,2,3,6
71,0.2516371610218488,0.00016584078108044918,2,3,7
72,0.31532067343324127,0.00019448873825336085,3,1,1
73,0.28203816145958044,0.00023928679731877086,3,1,2
74,0.2704269011644459,0.0002774340870030501,3,1,3
75,0.27340080014917423,0.00014857804116380778,3,1,4
76,0.26767647165964253,0.00026542171233196317,3,1,5
77,0.2735456176606042,0.0002668687698340265,3,1,6
78,0.2673301612067521,0.0003480725432305839,3,1,7
79,0.26644017834952155,0.00023861640640869452,3,1,8
80,0.2570615175885905,0.00025026957382904674,3,1,9
81,0.30209140137763996,0.0003285691398819223,3,2,1
82,0.2776208099983913,0.00023708162255859443,3,2,2
83,0.2631125781543205,0.00016578877700802332,3,2,3
84,0.2617943158382096,0.00019097349304057992,3,2,4
85,0.25871619562676135,0.0001880823402791261,3,2,5
86,0.2578587537505839,0.00013586484776355044,3,2,6
87,0.25822362950034583,0.00023370454555125852,3,2,7
88,0.2562659706071723,0.00013888451553040865,3,2,8
89,0.31008607489082046,0.00015137549682881768,3,3,1
90,0.27765287222205987,0.00024821049566030263,3,3,2
91,0.26810080218085774,0.00023408891496141994,3,3,3
92,0.259673718781238,0.00026479699218772985,3,3,4
93,0.2546751938567931,0.0003078248463711499,3,3,5
94,0.2567332658259909,0.0003360003645638677,3,3,6
95,0.2578534398627851,0.00012875970934154028,3,3,7
96,0.31698741499583094,0.0003263944184495877,4,1,1
97,0.2893785598375259,0.0002953867055388592,4,1,2
98,0.27373055962359116,0.00015160694523501435,4,1,3
99,0.269953350759453,0.0002567230330895267,4,1,4
100,0.2664574081302386,0.00025320314918616214,4,1,5
101,0.265577190673087,0.00032429813443025853,4,1,6
102,0.2651940373319285,0.00018948901262649386,4,1,7
103,0.2659749999083766,0.00020224987779883971,4,1,8
104,0.25850276940895694,0.0001732834798076826,4,1,9
105,0.30293719096516575,0.00017813373845918876,4,2,1
106,0.2730003959994725,0.00016789232168145255,4,2,2
107,0.26596831212485905,0.00013849818744454686,4,2,3
108,0.2586606253625081,0.00019656318164100835,4,2,4
109,0.26075560822669924,0.00021379134390982403,4,2,5
110,0.2546080997370839,0.00028495966723695497,4,2,6
111,0.25971583385918406,0.0002664140605637214,4,2,7
112,0.2563962146773899,0.00013710398395644057,4,2,8
113,0.3014113910085207,0.0001908538452254841,4,3,1
114,0.28665618230482404,0.0001364968531694399,4,3,2
115,0.26749692297462824,0.0003762602459590846,4,3,3
116,0.260090482876912,0.00017658991658025682,4,3,4
117,0.2626809008056597,0.00011627885043697639,4,3,5
118,0.2623325053596624,0.00015694133101616602,4,3,6
119,0.251524524962562,0.0002140063738684258,4,3,7
120,0.31493427738024404,0.0001438745597974008,5,1,1
121,0.28557588558987673,8.571008338570304e-05,5,1,2
122,0.2765538618548476,0.00011689676788998019,5,1,3
123,0.2667066419147776,0.0004681372710817815,5,1,4
124,0.26568756104627317,0.0002255954151029269,5,1,5
125,0.2692434426628815,0.00020583445087658103,5,1,6
126,0.2628209110709429,0.00014996046556669797,5,1,7
127,0.26692007550725216,0.00016739178648519806,5,1,8
128,0.25414331817739094,0.00016178199990289621,5,1,9
129,0.30100813819301764,0.00013287108612025812,5,2,1
130,0.27734821894142675,0.00024285980183048254,5,2,2
131,0.26344175541747517,0.0002976535988264692,5,2,3
132,0.2650894246042716,0.00031702420372825053,5,2,4
133,0.25414572722889917,0.0002852701673547839,5,2,5
134,0.25303653112544144,0.00017711567856035346,5,2,6
135,0.2463048865621821,0.00013575321982854885,5,2,7
136,0.25368151981125786,0.00016830823975817728,5,2,8
137,0.29551595899732847,0.00021385225795098438,5,3,1
138,0.2660491751074535,0.00018569749515414758,5,3,2
139,0.27027616247744457,0.0003996390617882258,5,3,3
140,0.2576085975311949,0.00023037750143057868,5,3,4
141,0.25710896092922214,0.0001982340611592216,5,3,5
142,0.2629790349845271,0.0001664709890283033,5,3,6
143,0.25587797859060607,0.00010940737663891899,5,3,7
144,0.31249445256017716,0.0001021880567573407,6,1,1
145,0.2844484684007641,0.00011119183203408544,6,1,2
146,0.2810955568375667,0.00021908613660174606,6,1,3
147,0.27419148570906987,0.00015498587799924162,6,1,4
148,0.26687756011526637,0.0001993678975163833,6,1,5
149,0.2702649664456286,0.0002111914752914704,6,1,6
150,0.26531561771108336,0.0001313952788486634,6,1,7
151,0.2624479735788732,0.0003305130152335683,6,1,8
152,0.2574943857258847,0.00011634711008355425,6,1,9
153,0.3015709079916313,0.00015157018492071255,6,2,1
154,0.2680234929481502,0.00013633265613488237,6,2,2
155,0.2681728572953989,0.0002483304817074502,6,2,3
156,0.256056508227701,0.00025085873318307655,6,2,4
157,0.2611904762346833,0.0005532205704598386,6,2,5
158,0.25210862619111785,0.000368312768014592,6,2,6
159,0.25509721586259254,0.00017812478779765544,6,2,7
160,0.2557056173031458,0.0003565958319487172,6,2,8
161,0.299523141040219,0.00013524064250037307,6,3,1
162,0.27503192368047347,0.0001894954900403136,6,3,2
163,0.27033127830871506,0.0001548612106425341,6,3,3
164,0.2573459342359698,0.0001511155662076239,6,3,4
165,0.25578175002004455,0.00017358786813805879,6,3,5
166,0.2529431859499069,0.00022396754467186186,6,3,6
167,0.2596610667067307,0.00038129362978429025,6,3,7
168,0.3145851015081169,0.00016108201020140144,7,1,1
169,0.2873624678972206,0.00020025898009406936,7,1,2
170,0.27542331458816255,0.00018185320726564643,7,1,3
171,0.27558510971906985,0.00023434293538311104,7,1,4
172,0.2635916966900518,0.00014765281203797347,7,1,5
173,0.2678987780295937,0.0001882991553606387,7,1,6
174,0.26206088561479124,0.00017703109567072874,7,1,7
175,0.26665815750804484,0.00020084167494626627,7,1,8
176,0.2559968747222923,0.0003149178272569994,7,1,9
177,0.3029130644484453,0.0001078647644851564,7,2,1
178,0.2719276186699443,0.00016606338869934445,7,2,2
179,0.2650536262565918,0.00041954166858468935,7,2,3
180,0.2577805110791773,0.0003330688216742272,7,2,4
181,0.25837895048579,0.00023960195062434913,7,2,5
182,0.26733615943603783,0.00013757955504281673,7,2,6
183,0.25685492136471894,0.0006157329274277581,7,2,7
184,0.2511736501703854,0.00015937364415872206,7,2,8
185,0.3032626428183961,0.0001665752333236115,7,3,1
186,0.2738018261447014,0.0003507098264262829,7,3,2
187,0.2670398331694673,0.00015312952296647013,7,3,3
188,0.26413939719102075,0.000308847734525109,7,3,4
189,0.26048930959877514,0.0001563181978278664,7,3,5
190,0.2544930101726442,0.00014039689835989696,7,3,6
191,0.24904041838785068,0.0001638171106499738,7,3,7
192,0.31292038447533127,0.00025257255442096395,8,1,1
193,0.2824330829525794,0.00011451921999140254,8,1,2
194,0.2788448679419912,0.00025221067745058825,8,1,3
195,0.26301209892178923,0.00018039533778734564,8,1,4
196,0.26168725544375593,0.000252722274521176,8,1,5
