,l,ls,epi,smt,para
0,0.9045746148496577,0.00014525658999997755,0,1,137
1,0.807919925520247,0.0001098230128488021,0,2,125
2,0.7134503087715537,0.00015122254522480835,0,3,112
3,0.9022410895384361,9.299600007938057e-05,1,1,137
4,0.8069456927844547,0.00011759028023142443,1,2,125
5,0.7129698332423671,0.00013218398910887146,1,3,112
6,0.903779605937647,5.808326152536679e-05,2,1,137
7,0.7116859730207459,0.00023959204891655227,2,2,125
8,0.7140853348732231,0.00021671627222437693,2,3,112
9,0.903689727008416,0.00012215718289660798,3,1,137
10,0.7120166285503112,0.00010346482530349725,3,2,125
11,0.7122861356786847,0.000129944043102737,3,3,112
12,0.9028947016850287,0.00010394438965283115,4,1,137
13,0.807620056534023,0.00025390016498092366,4,2,125
14,0.7136238017751414,0.0002704392790693842,4,3,112
15,0.9031673830419321,4.677494945613405e-05,5,1,137
16,0.8077528992973791,0.00010030061358474672,5,2,125
17,0.7117781412761937,0.00017080384551572013,5,3,112
18,0.9042728988854299,5.418134277090681e-05,6,1,137
19,0.8090725786494966,0.00021290560270742097,6,2,125
20,0.6185889203272178,0.00018490437485017548,6,3,112
21,0.8080557240189239,0.00013571974270860893,7,1,137
22,0.8090632110844493,0.00013484217547180932,7,2,125
23,0.7111476868720007,0.00013080816110958734,7,3,112
24,0.9024956205217444,8.403824074664481e-05,8,1,137
25,0.8058343580101218,9.357764281046503e-05,8,2,125
26,0.7120143096972897,0.00019892306758899348,8,3,112
27,0.903444303965352,4.878273636917606e-05,9,1,137
28,0.8057696637846598,0.00021775967177369555,9,2,125
29,0.6156454348366867,0.00024578334366655535,9,3,112
30,0.9029904025479966,7.047590683241815e-05,10,1,137
31,0.8073846452573564,9.254479779966155e-05,10,2,125
32,0.7118815219283877,0.0001243482636848337,10,3,112
33,0.9024856186594215,6.121868875880164e-05,11,1,137
34,0.7140115004639347,0.0001219357591570874,11,2,125
35,0.7146153787036617,0.00024346305971044015,11,3,112
36,0.903130630943168,0.00013863607792256814,12,1,137
37,0.7129646339071136,7.250822687813494e-05,12,2,125
38,0.7129466713412204,0.00012337823900805754,12,3,112
39,0.9051088285676596,7.261067126558165e-05,13,1,137
40,0.8076146791078508,9.732255905716323e-05,13,2,125
41,0.7109081144941446,0.00014481780765199736,13,3,112
42,0.9035070924808356,9.473504416600602e-05,14,1,137
43,0.8065058718210877,0.00021951386241240257,14,2,125
44,0.7118950993057238,0.00022935831022177474,14,3,112
45,0.9033094328339468,5.083827403729573e-05,15,1,137
46,0.807376072312169,9.272649005254457e-05,15,2,125
47,0.7130667196382228,8.8069976056205e-05,15,3,112
48,0.9044254057132871,5.7332168976249205e-05,16,1,137
49,0.7131817688424567,8.08446822850787e-05,16,2,125
50,0.7132729219293759,0.00012512454101235222,16,3,112
51,0.8070392634575358,7.398695193899937e-05,17,1,137
52,0.7087584932982977,0.0001331984720691805,17,2,125
53,0.7122421320496715,0.00012866045656615105,17,3,112
54,0.9027553787809408,0.00012173105336130424,18,1,137
55,0.8078778539451341,0.00012028382535559012,18,2,125
56,0.7135228353258405,9.563747883188928e-05,18,3,112
57,0.9041197811485127,0.00016161562281137557,19,1,137
58,0.8081743181568708,0.00010438939028334951,19,2,125
59,0.7125699171574185,8.807447055374691e-05,19,3,112
60,0.902843276586072,5.751385907663647e-05,20,1,137
61,0.8110117347073948,0.00012384767927550055,20,2,125
62,0.7107271678218322,0.00011427744544730246,20,3,112
63,0.902738231802136,6.894871452349773e-05,21,1,137
64,0.808163993890706,0.00012298781942420614,21,2,125
65,0.714160365543161,0.00019363865208111395,21,3,112
66,0.9029915742857191,5.8234284095593525e-05,22,1,137
67,0.8093540688668163,7.899422661337226e-05,22,2,125
68,0.7135154534146639,0.0001344944412527627,22,3,112
69,0.9043222221760139,7.481078391144517e-05,23,1,137
70,0.8069397793903004,6.0946019927706806e-05,23,2,125
71,0.708742103109739,0.00012448315239210332,23,3,112
72,0.9040536273008636,0.00011647403521033929,24,1,137
73,0.8063222097244125,6.957965131534338e-05,24,2,125
74,0.7128645555245523,0.00019154898523661946,24,3,112
75,0.9036291568451867,0.00017643729120371557,25,1,137
76,0.8079964543925118,0.0002798911972397064,25,2,125
77,0.7124689020037603,0.00010227582569096556,25,3,112
78,0.903089133548147,0.00011749918778083166,26,1,137
79,0.7128494195570577,0.0001288172405775083,26,2,125
80,0.7150741548024223,0.0002263794910503709,26,3,112
81,0.904662693308194,5.060030136124425e-05,27,1,137
82,0.8080369759261768,0.00015180793843399336,27,2,125
83,0.7122635800228881,0.0001820325055731197,27,3,112
84,0.8074568781690661,0.00010946010950245444,28,1,137
85,0.8065051096343349,7.572322641174385e-05,28,2,125
86,0.7106201347742541,0.00016612055569507434,28,3,112
87,0.9035198699646727,0.00010601829209760159,29,1,137
88,0.8067364295370366,0.00013116388249348292,29,2,125
89,0.7112614720285156,8.74761436498e-05,29,3,112
90,0.9042624901252702,4.913263039721733e-05,30,1,137
91,0.8068230481803496,8.719823123337372e-05,30,2,125
92,0.7140328214695723,0.00011635046083757944,30,3,112
93,0.9049848828032823,8.630874307981582e-05,31,1,137
94,0.7129048440127479,0.00010423570963015368,31,2,125
95,0.6190282455735441,0.00023746383062960794,31,3,112
96,0.9039058959479508,6.981371351806269e-05,32,1,137
97,0.8073587270498795,8.656569631151156e-05,32,2,125
98,0.712504740149864,0.00014366993873150298,32,3,112
99,0.9052216342465921,7.645448511688428e-05,33,1,137
100,0.8084997235726635,9.259549999137068e-05,33,2,125
101,0.7122811729461955,0.00012469116408720106,33,3,112
102,0.9038968231330223,2.9028211941394116e-05,34,1,137
103,0.8066532769149748,0.0001387667137902921,34,2,125
104,0.5071910364887706,0.0003090032807257649,34,3,112
105,0.8092804717636791,7.883201672536669e-05,35,1,137
106,0.7113328943773166,0.00017822333827988566,35,2,125
107,0.6159203249450925,0.00011545877482316483,35,3,112
108,0.9051168600705122,6.090732920935543e-05,36,1,137
109,0.8061658656710254,5.3140909756365446e-05,36,2,125
110,0.7139353767224416,0.00013492921373704214,36,3,112
111,0.9044155483920193,4.925347118706119e-05,37,1,137
112,0.8069904545833578,0.0001569075871620159,37,2,125
113,0.7094157318068073,0.0001160520468455432,37,3,112
114,0.9027511167666504,5.589274950858762e-05,38,1,137
115,0.8096745845119612,8.236955684621147e-05,38,2,125
116,0.6166761494771994,7.322280906931102e-05,38,3,112
117,0.9027647400110556,9.3113538630328e-05,39,1,137
118,0.8090380587813115,0.00011177946245329768,39,2,125
119,0.7128191664756359,0.00016255726343649302,39,3,112
120,0.904368666484013,4.867784741609544e-05,40,1,137
121,0.8069156034384597,0.0001699584067344892,40,2,125
122,0.7112215782881667,0.0001178450750105422,40,3,112
123,0.9024477433716575,3.7951290360943734e-05,41,1,137
124,0.7118185028088807,0.00014651419150543498,41,2,125
125,0.7132569179479485,0.0001854425328141386,41,3,112
126,0.9045955065760073,0.00012648240062042773,42,1,137
127,0.807992931428784,0.0001278881952011883,42,2,125
128,0.7125880821161896,0.00014153569215550092,42,3,112
129,0.9035276269152427,5.057472096621066e-05,43,1,137
130,0.8077416563189556,0.00012004872939010414,43,2,125
131,0.7126632150818453,0.00010576256926687133,43,3,112
132,0.8065391891017484,0.0001076299258733106,44,1,137
133,0.809797057454939,8.461350405182088e-05,44,2,125
134,0.5077258616388367,0.00011415868462047239,44,3,112
135,0.9042711195913024,8.605141038339359e-05,45,1,137
136,0.7133607274732584,0.00014962248335062328,45,2,125
137,0.7130586948314971,5.5405463286928734e-05,45,3,112
138,0.9032163200767395,0.00011834038884114756,46,1,137
139,0.8094120082141245,0.00011846260906278791,46,2,125
140,0.5098121469582402,0.0001375521870133867,46,3,112
141,0.9039299357451397,4.8024929086246264e-05,47,1,137
142,0.8077796502096803,6.00800732547605e-05,47,2,125
143,0.7141475757375886,0.00013765961056151039,47,3,112
144,0.903959897619373,5.3896136009690395e-05,48,1,137
145,0.8092758500539016,0.00022092721718190277,48,2,125
146,0.71341368588328,0.00024839420716254236,48,3,112
147,0.9048543821383563,5.656858038668539e-05,49,1,137
148,0.8095437478780478,9.480549688415578e-05,49,2,125
149,0.7109516651646247,0.00018875111172588513,49,3,112
150,0.6188741422567048,0.00011957687778209137,0,4,100
151,0.5075029503409957,0.00033770350672168465,0,5,87
152,0.5072095684044472,0.0001863173447393783,0,6,75
153,0.6160888646812629,0.0001592998730484608,1,4,100
154,0.5029351530459063,0.00035993201494374934,1,5,87
155,0.5042968548633289,0.00015945659211351554,1,6,75
156,0.6166024031824988,0.00016889545074198891,2,4,100
157,0.5039705528914927,0.0001088097655876565,2,5,87
158,0.5056985633169108,0.0001852566221334127,2,6,75
159,0.6151717142150884,0.00020349145333396337,3,4,100
160,0.5131159837380933,0.00037133699399340847,3,5,87
161,0.5049543969063093,0.00025179934543042204,3,6,75
162,0.6183338971720418,9.75087695107578e-05,4,4,100
163,0.5049691525894,0.00019207543301738716,4,5,87
164,0.507407008169188,0.00032261971603716306,4,6,75
165,0.6141714517776524,0.00011052382280114865,5,4,100
166,0.504197429077966,0.0003219585246668117,5,5,87
167,0.507453099765678,0.00023969893281162148,5,6,75
168,0.6193756652667247,0.0002656951841212044,6,4,100
169,0.5049325392123881,0.0001657126103019233,6,5,87
170,0.5050192654670337,0.00013943585110664388,6,6,75
171,0.5153754214568868,0.00029180866451865566,7,4,100
172,0.5050093332868735,0.0005468943481478121,7,5,87
173,0.5066173020493849,0.0004474580161356638,7,6,75
174,0.616890945561975,0.00019102167937533056,8,4,100
175,0.506709473824911,0.0003662786485518131,8,5,87
176,0.5047241767047339,0.0002269605647435386,8,6,75
177,0.5073343371252963,9.997263831774477e-05,9,4,100
178,0.504679264345145,0.000229961664384445,9,5,87
179,0.5088359015014435,0.00012998637248629692,9,6,75
180,0.6169679085190414,0.00021727718444300719,10,4,100
181,0.5113491982080295,0.0004532205727365283,10,5,87
182,0.5105091340129123,0.00025431730373974814,10,6,75
183,0.617398789128773,0.00012522649602587037,11,4,100
184,0.5103071350118573,0.00017898898705795795,11,5,87
185,0.5029208479184384,0.00015703469144372128,11,6,75
186,0.5139176956253627,8.057062203922691e-05,12,4,100
187,0.5075913334154005,0.0006416778984126408,12,5,87
188,0.5068705664469945,0.00010398854069565926,12,6,75
189,0.6174620157110112,0.0001739650484562497,13,4,100
190,0.5015898122089102,0.0004958625370388879,13,5,87
191,0.5097419684254647,0.00018323970753256503,13,6,75
192,0.617522276493454,0.00013660159952649082,14,4,100
193,0.508060899852375,0.00017467976312629703,14,5,87
194,0.5016808448685968,0.00011108835308971551,14,6,75
195,0.6181556714146307,0.00010005332612086717,15,4,100
196,0.5063479198970152,0.0002939144480282442,15,5,87
197,0.5053488591953357,0.0005283982832624076,15,6,75
198,0.5083074449186845,0.0002105321249025753,16,4,100
199,0.5118225130372381,0.00026020148162891226,16,5,87
200,0.5056041096262986,0.00015972559892914995,16,6,75
201,0.6167492236614373,0.0005447558441631983,17,4,100
202,0.4994155990814095,0.00027953784111914087,17,5,87
203,0.5053188896230354,0.0003046533934101866,17,6,75
204,0.6155392353404963,0.00012565041431515097,18,4,100
205,0.5081359025720102,0.0001855739573690848,18,5,87
206,0.5068742528454392,0.00015703973634687,18,6,75
207,0.6178083994445075,0.00014112051293012449,19,4,100
208,0.5055254555794845,0.0002878891323904919,19,5,87
209,0.5042573841700749,0.0005600818999944176,19,6,75
210,0.614289936513755,7.664421443914361e-05,20,4,100
211,0.5236416092320878,0.00023437371069076046,20,5,87
212,0.50556232231467,0.0005529427183812914,20,6,75
213,0.616288156338343,0.00019456948256139383,21,4,100
214,0.5135102859613262,0.0005691651397588583,21,5,87
215,0.5056668354006197,0.0001508946245990286,21,6,75
216,0.5108493702346377,0.00014983994280858047,22,4,100
217,0.5049249360707976,0.0002706441534455735,22,5,87
218,0.5049365822367763,0.00021634851006193287,22,6,75
219,0.5088813526596704,0.0003469068568992476,23,4,100
220,0.5057838127314999,0.00028060871717170544,23,5,87
221,0.5026523638367144,0.00017585974670789,23,6,75
222,0.6154296637391569,0.00024488031215066984,24,4,100
223,0.5107639223888212,0.00042944794101191597,24,5,87
224,0.5025402110615297,0.00042801732890152103,24,6,75
225,0.6167100579919632,0.00011626481070272889,25,4,100
226,0.5068479212395237,0.00016136013006550393,25,5,87
227,0.5133609296668968,0.00028343332489229306,25,6,75
228,0.6188379124240998,0.00011891815028168506,26,4,100
229,0.5086225420213919,0.0006018353575659773,26,5,87
230,0.5057129579105617,0.00014858133545584876,26,6,75
231,0.5023075596627181,0.0004141494778073799,27,4,100
232,0.5139671767904627,0.00019417498143499157,27,5,87
233,0.5102624621240185,0.000200038535943009,27,6,75
234,0.6165324366625113,0.0001388192636498269,28,4,100
235,0.5073134131536776,0.0002357573672823426,28,5,87
236,0.5132543559003326,0.0002268216823692389,28,6,75
237,0.5066229357413888,0.00045559592037279386,29,4,100
238,0.5085725711526824,0.0003041232880256397,29,5,87
239,0.5070116179257206,0.00017070796045694318,29,6,75
240,0.6140091883434068,0.00021866021530526428,30,4,100
241,0.5063481444872776,0.00025069972617818085,30,5,87
242,0.5014327379143536,0.00013890245744788864,30,6,75
243,0.5103907647778733,0.00014506352383040846,31,4,100
244,0.5072063878603323,0.00040113597779838214,31,5,87
245,0.5031055108748014,0.00032005132212158436,31,6,75
246,0.6180925853877731,0.00036090335440782387,32,4,100
247,0.5040138524439386,0.000233707345561016,32,5,87
248,0.5063891588167366,0.00016343087968547046,32,6,75
249,0.5051132534845879,0.00010030022337143077,33,4,100
250,0.5085594425663889,0.0002055570493446842,33,5,87
251,0.506922251819166,0.0001393863891996026,33,6,75
252,0.5130506806884368,0.0002609898922471522,34,4,100
253,0.5111119908557655,0.00024263749273015545,34,5,87
254,0.5032881346403983,0.00028481475930721654,34,6,75
255,0.6172465368048315,8.679723349399788e-05,35,4,100
256,0.5031768877389341,0.0001994332208452987,35,5,87
257,0.5087202508249848,0.0003453857780362181,35,6,75
258,0.6174622756011399,7.814789992059045e-05,36,4,100
259,0.5101734140227335,0.0004144655688440208,36,5,87
260,0.5070891158435681,0.0001845521534383689,36,6,75
261,0.61620821406225,0.00024207126599609275,37,4,100
262,0.5050114569751375,0.00025741224993641905,37,5,87
263,0.505093043703852,0.00023821982125775567,37,6,75
264,0.5005147905932241,0.00036019780180624004,38,4,100
265,0.505296356029348,0.00022837902391408397,38,5,87
266,0.5056824122247073,0.00018407845732566324,38,6,75
267,0.6182684785186052,0.00015503021250272677,39,4,100
268,0.5071512718934772,0.0005419454444608207,39,5,87
269,0.5049388105131088,0.0001521421004934954,39,6,75
270,0.6178356778892722,0.00012467539065583814,40,4,100
271,0.5251068877870192,0.00047957625369791267,40,5,87
272,0.5112361053933513,0.000147801247602215,40,6,75
273,0.6186639901607011,0.00017704189772270413,41,4,100
274,0.5044866189014641,0.0007992302147476872,41,5,87
275,0.5060368922729442,0.0003290427125104545,41,6,75
276,0.6193094407009327,0.0002705721705129602,42,4,100
277,0.5099464761663305,0.00017139254892925608,42,5,87
278,0.5069542362474229,0.00015584794461527654,42,6,75
279,0.6168295669751005,0.000181211872717527,43,4,100
280,0.5017621274554515,0.00019942584653438766,43,5,87
281,0.508133207210761,0.00019703237833231148,43,6,75
282,0.6193659644535657,0.0001431239953937836,44,4,100
283,0.5114847881633017,0.0002574317035614743,44,5,87
284,0.5087474540398763,0.00015211077255451003,44,6,75
285,0.6172013172942703,0.00015680291970927732,45,4,100
286,0.5138131767897228,0.00045918542546140604,45,5,87
287,0.5091909013003092,0.00024581106510140584,45,6,75
288,0.6128821946374952,0.00030992719474315253,46,4,100
289,0.5095156052447709,0.00020171977769383402,46,5,87
290,0.5091201220372176,0.0003363234919976198,46,6,75
291,0.5098498645794591,0.0003612552656171939,47,4,100
292,0.5014764328508265,0.00024570184012540574,47,5,87
293,0.5058575435903672,0.00019657131791349255,47,6,75
294,0.5053157960917762,0.00015845424340044356,48,4,100
295,0.5040212202843607,0.00010092330230553006,48,5,87
296,0.5042840867865275,0.00018642758350638047,48,6,75
297,0.5123908726732834,0.0003151854154534967,49,4,100
298,0.5086545785474258,0.00040465688405318193,49,5,87
299,0.5048124253310476,0.00022789023095925304,49,6,75
300,0.5056624733354703,0.0003049017133113733,0,7,62
301,0.5013317527685747,8.93690350310801e-05,0,8,50
302,0.5099949220200966,0.00027907526079358155,0,9,37
303,0.5116394793347696,0.00011796888650253484,1,7,62
304,0.5129018608089503,0.00021752506883464362,1,8,50
305,0.5049321732507007,0.00017224903423415365,1,9,37
306,0.5096508306399825,0.0003918598282516018,2,7,62
307,0.5118248372604244,0.0003334296543302478,2,8,50
308,0.5103458979052203,0.0004328013050450808,2,9,37
309,0.5057129256807151,0.00012393926064240723,3,7,62
310,0.5120395433872388,0.0002534359960942702,3,8,50
311,0.5036254121969905,0.0003725150988309061,3,9,37
312,0.5056004357434665,0.0003463761738467479,4,7,62
313,0.5074240018116376,0.00015516074491351783,4,8,50
314,0.5122861648402266,0.00034592816673791954,4,9,37
315,0.5067089893163191,0.000240188930451825,5,7,62
316,0.5034244880741047,0.0001996543811616708,5,8,50
317,0.5033742414584595,0.00017972449363600152,5,9,37
318,0.5056078541897238,0.00013837522596719655,6,7,62
319,0.5083374783689781,0.00015829755378199864,6,8,50
320,0.5057567781733754,0.00026339982346901297,6,9,37
321,0.507885434778144,0.00011006104665759016,7,7,62
322,0.5060648252184219,0.0003195393495272171,7,8,50
323,0.509133060883416,0.0002671416983484374,7,9,37
324,0.5062962717697355,0.00018960022238063382,8,7,62
325,0.5042958486080651,0.000360785405202721,8,8,50
326,0.5036478659215241,0.00019604034935266675,8,9,37
327,0.504814598426558,0.00011047063690140071,9,7,62
328,0.5060967182416322,0.00021378436736800888,9,8,50
329,0.5051271853593616,0.0001579169833937208,9,9,37
330,0.5066792543469859,0.00020154415777442548,10,7,62
331,0.5070031827950198,0.00017095967194170406,10,8,50
332,0.506093694866093,0.0003596864666069624,10,9,37
333,0.5055700709103893,0.00019461624435367867,11,7,62
334,0.5108581571002021,0.00016689873735863724,11,8,50
335,0.5080231025256585,0.0001579988926958462,11,9,37
336,0.5034226001223622,0.00012194519155337644,12,7,62
337,0.5057414038469519,0.00032970703353325115,12,8,50
338,0.5029945885902736,0.00027404209088981136,12,9,37
339,0.49993986696987097,0.00028182764591846185,13,7,62
340,0.506166727381063,0.0004613220413641776,13,8,50
341,0.5072261699313058,0.00034155021300324203,13,9,37
342,0.5064937222911887,0.0004124401163322762,14,7,62
343,0.5068969193900825,0.00015555878752805658,14,8,50
344,0.5043316575962639,0.00030846512031325026,14,9,37
345,0.5084150204534809,0.000282261199824809,15,7,62
346,0.5045686464706873,0.00014000903918533433,15,8,50
347,0.5047522745754707,0.00019060828610809475,15,9,37
348,0.5120784568134215,0.0004022725863116532,16,7,62
349,0.5096746731972743,0.00034760264193183584,16,8,50
350,0.5077585922521773,0.0001234372103134475,16,9,37
351,0.5092570107966388,0.00015438643410566223,17,7,62
352,0.5022948559723005,0.00023793248871996939,17,8,50
353,0.5050018625400802,0.00017316350985656408,17,9,37
354,0.5049309169912299,0.0002770491178334663,18,7,62
355,0.5055318225963934,0.00015996171143405267,18,8,50
356,0.5035092799381743,9.744303289681949e-05,18,9,37
357,0.5072676054098365,0.0003916465232982202,19,7,62
358,0.5045124052188662,0.00040863015017400414,19,8,50
359,0.5055210511142002,0.00024830689214661885,19,9,37
360,0.5085406244487236,0.00036474049345374245,20,7,62
361,0.503811809530572,0.0002372892055450089,20,8,50
362,0.49904462131521893,0.00026666615419552406,20,9,37
363,0.5052478320271625,0.00020146092925101708,21,7,62
364,0.5060196453418916,0.00026728362741282563,21,8,50
365,0.5043366718972189,0.00026236323312840357,21,9,37
366,0.5082205596989887,0.0002595505180820271,22,7,62
367,0.5113710293671966,0.0001235806983119558,22,8,50
368,0.5065992303195572,0.0002239561198609112,22,9,37
369,0.508628439640497,0.0007302235844103919,23,7,62
370,0.5048955830283256,0.0002391565404673298,23,8,50
371,0.49921134459062055,0.00029176499713421306,23,9,37
372,0.49982760907507817,0.0003133358345432448,24,7,62
373,0.5115689394174866,0.00014623233345582767,24,8,50
374,0.50461439798088,0.00012744258491527931,24,9,37
375,0.5117203506358168,0.00021299029705252383,25,7,62
376,0.5069984231653133,0.00023473838745472468,25,8,50
377,0.5068048806137362,0.00037834417395303863,25,9,37
378,0.5061668678562222,0.0002314939591147128,26,7,62
379,0.5102359180825097,0.000411429835569885,26,8,50
380,0.5103125422958507,0.00013230394019954673,26,9,37
381,0.5062997718758215,0.00024488258474556965,27,7,62
382,0.5037873385374411,0.00013074997946267212,27,8,50
383,0.5105539318599405,0.0001357899188267007,27,9,37
384,0.5104897670470265,0.00022447470446006166,28,7,62
385,0.5086348497947293,0.0001610578259671888,28,8,50
386,0.5035814873698896,0.00022914422328646581,28,9,37
387,0.5111068307022272,0.0001522653106400316,29,7,62
388,0.5014381822927355,0.0003054497060349209,29,8,50
