,n,l,i,epi,smt,para
34,0.6872790338957051,0.6569643208560507,0.8432638559618428,0,3.6000000000000005,3.6
35,0.6883911340522761,0.6564902172988486,0.8472892003603766,0,3.7000000000000006,3.7
36,0.6894525128247992,0.6560380451868365,0.8511121778015049,0,3.8000000000000007,3.8
37,0.6904668241423123,0.6556062067955518,0.8547476811142922,0,3.900000000000001,3.9
38,0.691437362514716,0.6551932630956574,0.858209179103263,0,4.000000000000001,4.0
39,0.6923671073367609,0.6547979140141237,0.8615088822908834,0,4.100000000000001,4.1
40,0.6932587607088668,0.6544189816087183,0.8646578861235986,0,4.200000000000001,4.2
41,0.6941147798616775,0.6540553956634986,0.8676662951216889,0,4.300000000000001,4.3
42,0.6949374050676433,0.6537061813057344,0.8705433308552792,0,4.400000000000001,4.4
43,0.695728683760966,0.6533704483185786,0.8732974261434217,0,4.500000000000002,4.5
44,0.6964904914581328,0.6530473818826409,0.8759363074772536,0,4.600000000000001,4.6
45,0.697224549967419,0.6527362345266023,0.8784670673442054,0,4.700000000000001,4.7
46,0.6979324432922063,0.6524363191049927,0.8808962278636644,0,4.800000000000002,4.8
47,0.698615631564831,0.6521470026520814,0.8832297969246076,0,4.900000000000002,4.9
48,0.6992754632926386,0.6518677009856007,0.885473317833426,0,5.000000000000002,5.0
49,0.699913186152317,0.6515978739547919,0.8876319133286061,0,5.100000000000001,5.1
50,0.7005299565316349,0.6513370212436786,0.8897103246924155,0,5.200000000000002,5.2
51,0.701126847986728,0.6510846786545761,0.8917129465839579,0,5.3000000000000025,5.3
52,0.7017048587577537,0.6508404148081692,0.8936438581286917,0,5.400000000000002,5.4
53,0.7022649184643951,0.6506038282060737,0.8955068507248377,0,5.500000000000002,5.5
54,0.7028078940850916,0.6503745446096367,0.8973054529633744,0,5.600000000000002,5.6
55,0.7033345953088844,0.6501522146955228,0.8990429530047981,0,5.700000000000003,5.7
56,0.7038457793364086,0.649936511954119,0.900722418709843,0,5.8000000000000025,5.8
57,0.704342155195879,0.6497271308014984,0.9023467157826094,0,5.900000000000002,5.9
58,0.7048243876310991,0.6495237848797755,0.9039185241509855,0,6.000000000000003,6.0
59,0.705293100610869,0.6493262055239167,0.9054403527807856,0,6.100000000000003,6.1
60,0.7057488805026925,0.6491341403760373,0.9069145530953759,0,6.2,6.2
61,0.7061922789482523,0.6489473521307082,0.9083433311514775,0,6.3,6.3
62,0.7066238154732575,0.6487656173967835,0.9097287587033757,0,6.3999999999999995,6.4
63,0.7070439798602979,0.6485887256631496,0.911072783272185,0,6.499999999999999,6.5
64,0.7074532343098414,0.6484164783573412,0.9123772373228256,0,6.599999999999999,6.6
65,0.7078520154114183,0.648248687987287,0.9136438466395924,0,6.699999999999998,6.7
66,0.7082407359444584,0.6480851773576006,0.9148742379807576,0,6.799999999999998,6.8
67,0.7086197865259899,0.6479257788528799,0.9160699460835188,0,6.899999999999998,6.9
68,0.7089895371204095,0.6477703337813224,0.9172324200826799,0,6.999999999999997,7.0
69,0.7093503384248341,0.6476186917726824,0.9183630293995323,0,7.099999999999997,7.1
70,0.7097025231419948,0.6474707102253776,0.9194630691511818,0,7.199999999999997,7.2
71,0.7100464071513547,0.6473262537980039,0.9205337651253274,0,7.299999999999996,7.3
72,0.7103822905880198,0.6471851939411047,0.9215762783605705,0,7.399999999999996,7.4
73,0.7107104588378205,0.647047408465458,0.9225917093683731,0,7.499999999999996,7.5
74,0.711031183456353,0.6469127811435859,0.9235811020288395,0,7.599999999999995,7.6
75,0.7113447230186445,0.6467812013414245,0.9245454471894025,0,7.699999999999995,7.7
76,0.7116513239056047,0.6466525636775531,0.9254856859924788,0,7.7999999999999945,7.8
77,0.7119512210328471,0.64652676770754,0.9264027129556631,0,7.899999999999994,7.9
78,0.7122446385267286,0.6464037176312007,0.9272973788255556,0,7.999999999999994,8.0
79,0.7125317903521243,0.6462833220209114,0.9281704932245167,0,8.099999999999994,8.1
80,0.7128128808959989,0.6461654935690996,0.9290228271076044,0,8.199999999999992,8.2
