,n,l,i,epi,smt,para
41,0.753110334888615,0.6287513998470853,0.8579867930492848,0,4.3,4.3
42,0.7537681105626287,0.6284892247048843,0.8611163557512413,0,4.3999999999999995,4.4
43,0.7543958134564722,0.628239291321787,0.8641113014750503,0,4.499999999999999,4.5
44,0.7549954733886731,0.6280007581312007,0.8669801086605614,0,4.599999999999999,4.6
45,0.7555689408447596,0.627772859108027,0.8697305606157503,0,4.699999999999998,4.7
46,0.7561179063904514,0.6275548954775666,0.8723698150850946,0,4.799999999999998,4.8
47,0.7566439176149055,0.6273462284921096,0.874904465657763,0,4.899999999999998,4.9
48,0.7571483939630755,0.6271462731183773,0.8773405961064598,0,4.999999999999997,5.0
49,0.7576326397576153,0.6269544925046976,0.879683828584998,0,5.099999999999997,5.1
50,0.7580978556630672,0.6267703931180072,0.8819393664764161,0,5.199999999999997,5.2
51,0.758545148805495,0.6265935204579708,0.8841120325695485,0,5.299999999999996,5.3
52,0.7589755417280379,0.626423455269983,0.8862063031456809,0,5.399999999999996,5.4
53,0.7593899803356985,0.6262598101906164,0.8882263384759862,0,5.499999999999996,5.5
54,0.759789340960087,0.6261022267690441,0.8901760101618336,0,5.599999999999995,5.6
55,0.760174436655798,0.6259503728161646,0.8920589256917247,0,5.699999999999995,5.7
56,0.7605460228242911,0.6258039400402003,0.8938784505391051,0,5.7999999999999945,5.8
57,0.7609048022475725,0.6256626419332545,0.8956377280828947,0,5.899999999999994,5.9
58,0.7612514296028138,0.6255262118783521,0.8973396975964334,0,5.999999999999994,6.0
59,0.7615865155193172,0.6253944014505266,0.898987110519326,0,6.099999999999993,6.1
60,0.7619106302310787,0.6252669788892277,0.9005825452000351,0,6.2,6.2
61,0.7622243068713009,0.6251437277221461,0.9021284202739998,0,6.3,6.3
62,0.7625280444490804,0.6250244455233053,0.9036270068219945,0,6.3999999999999995,6.4
63,0.7628223105436298,0.6249089427903082,0.9050804394363957,0,6.499999999999999,6.5
64,0.763107543746749,0.6247970419276867,0.9064907263078207,0,6.599999999999999,6.6
65,0.763384155880657,0.6246885763247763,0.9078597584317222,0,6.699999999999998,6.7
66,0.7636525340149042,0.6245833895180545,0.9091893180230426,0,6.799999999999998,6.8
67,0.7639130423033427,0.6244813344290118,0.9104810862171936,0,6.899999999999998,6.9
68,0.7641660236596081,0.624382272669801,0.911736650126846,0,6.999999999999997,7.0
69,0.7644118012874705,0.62428607390962,0.9129575093164688,0,7.099999999999997,7.1
70,0.7646506800805078,0.6241926152958305,0.9141450817498201,0,7.199999999999997,7.2
71,0.7648829479039576,0.6241017809243051,0.9153007092596797,0,7.299999999999996,7.3
72,0.7651088767702078,0.6240134613542021,0.9164256625839888,0,7.399999999999996,7.4
73,0.765328723918024,0.6239275531628693,0.917521146007887,0,7.499999999999996,7.5
74,0.7655427328046769,0.6238439585371043,0.9185883016471403,0,7.599999999999995,7.6
75,0.7657511340189979,0.6237625848972552,0.9196282134048179,0,7.699999999999995,7.7
76,0.7659541461226776,0.6236833445512336,0.9206419106299076,0,7.7999999999999945,7.8
77,0.7661519764263138,0.6236061543756165,0.9216303715037178,0,7.899999999999994,7.9
78,0.7663448217059865,0.6235309355214275,0.9225945261773519,0,7.999999999999994,8.0
