,l,ls,epi,smt,para
318,,,10,2,8
319,,,10,2,9
320,,,10,2,10
321,,,10,3,1
322,,,10,3,2
323,,,10,3,3
324,,,10,3,4
325,,,10,3,5
326,,,10,3,6
327,,,10,3,7
328,,,10,3,8
329,,,10,3,9
330,,,11,1,1
331,,,11,1,2
332,,,11,1,3
333,,,11,1,4
334,,,11,1,5
335,,,11,1,6
336,,,11,1,7
337,,,11,1,8
338,,,11,1,9
339,,,11,1,10
340,,,11,1,11
341,,,11,2,1
342,,,11,2,2
343,,,11,2,3
344,,,11,2,4
345,,,11,2,5
346,,,11,2,6
347,,,11,2,7
348,,,11,2,8
349,,,11,2,9
350,,,11,2,10
351,,,11,3,1
352,,,11,3,2
353,,,11,3,3
354,,,11,3,4
355,,,11,3,5
356,,,11,3,6
357,,,11,3,7
358,,,11,3,8
359,,,11,3,9
360,,,12,1,1
361,,,12,1,2
362,,,12,1,3
363,,,12,1,4
364,,,12,1,5
365,,,12,1,6
366,,,12,1,7
367,,,12,1,8
368,,,12,1,9
369,,,12,1,10
370,,,12,1,11
371,,,12,2,1
372,,,12,2,2
373,,,12,2,3
374,,,12,2,4
375,,,12,2,5
376,,,12,2,6
377,,,12,2,7
378,,,12,2,8
379,,,12,2,9
380,,,12,2,10
381,,,12,3,1
382,,,12,3,2
383,,,12,3,3
384,,,12,3,4
385,,,12,3,5
386,,,12,3,6
387,,,12,3,7
388,,,12,3,8
389,,,12,3,9
390,,,13,1,1
391,,,13,1,2
392,,,13,1,3
393,,,13,1,4
394,,,13,1,5
395,,,13,1,6
396,,,13,1,7
397,,,13,1,8
398,,,13,1,9
399,,,13,1,10
400,,,13,1,11
401,,,13,2,1
402,,,13,2,2
403,,,13,2,3
404,,,13,2,4
405,,,13,2,5
406,,,13,2,6
407,,,13,2,7
408,,,13,2,8
409,,,13,2,9
410,,,13,2,10
411,,,13,3,1
412,,,13,3,2
413,,,13,3,3
414,,,13,3,4
415,,,13,3,5
416,,,13,3,6
417,,,13,3,7
418,,,13,3,8
419,,,13,3,9
420,,,14,1,1
421,,,14,1,2
422,,,14,1,3
423,,,14,1,4
424,,,14,1,5
425,,,14,1,6
426,,,14,1,7
427,,,14,1,8
428,,,14,1,9
429,,,14,1,10
430,,,14,1,11
431,,,14,2,1
432,,,14,2,2
433,,,14,2,3
434,,,14,2,4
435,,,14,2,5
436,,,14,2,6
437,,,14,2,7
438,,,14,2,8
439,,,14,2,9
440,,,14,2,10
441,,,14,3,1
442,,,14,3,2
443,,,14,3,3
444,,,14,3,4
445,,,14,3,5
446,,,14,3,6
447,,,14,3,7
448,,,14,3,8
449,,,14,3,9
450,,,15,1,1
451,,,15,1,2
452,,,15,1,3
453,,,15,1,4
454,,,15,1,5
455,,,15,1,6
456,,,15,1,7
457,,,15,1,8
458,,,15,1,9
459,,,15,1,10
460,,,15,1,11
461,,,15,2,1
462,,,15,2,2
463,,,15,2,3
464,,,15,2,4
465,,,15,2,5
466,,,15,2,6
467,,,15,2,7
468,,,15,2,8
469,,,15,2,9
470,,,15,2,10
471,,,15,3,1
472,,,15,3,2
473,,,15,3,3
474,,,15,3,4
475,,,15,3,5
476,,,15,3,6
477,,,15,3,7
478,,,15,3,8
479,,,15,3,9
480,,,16,1,1
481,,,16,1,2
482,,,16,1,3
483,,,16,1,4
484,,,16,1,5
485,,,16,1,6
486,,,16,1,7
487,,,16,1,8
488,,,16,1,9
489,,,16,1,10
490,,,16,1,11
491,,,16,2,1
492,,,16,2,2
493,,,16,2,3
494,,,16,2,4
495,,,16,2,5
496,,,16,2,6
497,,,16,2,7
498,,,16,2,8
499,,,16,2,9
500,,,16,2,10
501,,,16,3,1
502,,,16,3,2
503,,,16,3,3
