,n,ns,l,ls,i,is,epi,smt,para
0,0.7257353728326901,0.000924456124717324,0.3768173723855315,0.0007808922422903391,0.8627622160363995,0.0004467058768943133,0,0.2,0.2
1,0.7886716970164932,0.0004845292773062026,0.3318246876280101,0.0005095311931297078,0.8470372989810905,0.0003370483500673408,0,0.30000000000000004,0.3
2,0.8401821773075675,0.0005971347006943223,0.3214625091336702,0.0004657298375131134,0.8482390757709587,0.0009526318344401408,0,0.4000000000000001,0.4
3,0.869039221301305,0.00023522369956746272,0.32174237891082885,0.0007047551306083088,0.849710930147444,0.0003282222895481428,0,0.5000000000000001,0.5
4,0.8876838116248515,0.0003078743932951817,0.30760009708569586,0.0014080364174084991,0.8555529118820144,0.0004997881112949219,0,0.6000000000000001,0.6
5,0.8986248012599037,0.00010685358012765871,0.31114950626654764,0.0004994493664371531,0.8510097475738075,0.00020789809497537103,0,0.7000000000000002,0.7
6,0.9088852050032957,0.00021788244555249719,0.32580005912390947,0.0005888513186120894,0.8524811289422526,0.00045060970895906364,0,0.8000000000000003,0.8
7,0.915106046173066,0.0002070826882668745,0.31017577537659247,0.000531609110269393,0.8515012107759306,0.0003522119498879634,0,0.9000000000000001,0.9
8,0.9186987324154074,0.00014155367755916233,0.3171479145724618,0.00041664248591429367,0.85089595333802,0.0002744125887045104,0,1.0000000000000002,1.0
9,0.9261677939585617,9.966942428803102e-05,0.3155654558282004,0.000627619626788104,0.8548380563794529,0.0003187084931156314,0,1.1000000000000003,1.1
10,0.9273700893230464,9.334572383310569e-05,0.3115278150461747,0.0010126081338017845,0.8536707142063232,0.00025892663707129365,0,1.2000000000000004,1.2
11,0.9283348536492265,9.964906516166791e-05,0.28527113986569247,0.0014031826644709973,0.8412210540279743,0.00020197146726782928,0,1.3000000000000003,1.3
12,0.932668417983668,8.942026278178726e-05,0.3042485756789233,0.0007344003455372471,0.8477661395142951,0.00011523059122956145,0,1.4000000000000004,1.4
13,0.9353484175990352,0.00017788791637125177,0.297940105706581,0.0008835947048439705,0.8450899108590945,0.0004388038618901893,0,1.5000000000000004,1.5
14,0.9404284841195346,7.399764213339247e-05,0.3296969562460226,0.0006784106869698035,0.8529599005277045,0.00017046655664381465,0,1.6000000000000003,1.6
15,0.9408577790541397,8.309369352123977e-05,0.3091114661074572,0.00037256175931356633,0.8490851958521767,0.0002566605811740185,0,1.7000000000000004,1.7
16,0.9385158826469023,9.149047472933544e-05,0.29454383329603206,0.0007620621270231418,0.8419233082857782,0.00035727476876092903,0,1.8000000000000005,1.8
17,0.9403938303424824,0.00014412134437847735,0.28549013855172306,0.0004934623652193153,0.8444709375826883,0.0002446115686028569,0,1.9000000000000006,1.9
18,0.9443380767719973,9.451512842123827e-05,0.2972414495620363,0.0005695908556058859,0.8461124666019951,0.00019127784893297324,0,2.000000000000001,2.0
19,0.9471131848583537,5.468902101763988e-05,0.30713025211244643,0.0009209332096817055,0.852594040327044,0.00011897696846389401,0,2.1000000000000005,2.1
20,0.9489761731800805,6.470335884068942e-05,0.3029245333409823,0.0006077326694411652,0.8529672622065257,0.00019022496245879714,0,2.200000000000001,2.2
21,0.949334573634914,3.7618577772091595e-05,0.30611436453629753,0.0007544409717260058,0.8497104637221666,0.0001577957899570755,0,2.3000000000000007,2.3
22,0.9491131815852257,3.414569288943685e-05,0.3008781981289011,0.0008450599595033483,0.849352036383134,0.00011648926392258575,0,2.400000000000001,2.4
23,0.9501741846557435,0.00010159423037992493,0.30107603959569773,0.002168071751097039,0.8496719071495179,0.00030128315989200134,0,2.500000000000001,2.5
24,0.948897396350664,7.619570214377995e-05,0.2875609609207852,0.0003689950123365243,0.8443867167530007,0.00017696096042033212,0,2.600000000000001,2.6
25,0.9504333534467506,3.4230303308165926e-05,0.29707959094154573,0.0006167245097912614,0.845179360773716,0.00011572407931839153,0,2.700000000000001,2.7
26,0.9513184262535419,2.2470193007292606e-05,0.2969142480572365,0.0007129682432395972,0.8475866390045778,0.00010822575789870059,0,2.800000000000001,2.8
27,0.9523042481978176,5.112195877123922e-05,0.3057493825318031,0.000525579526649922,0.8478762307990065,0.00017796945855001612,0,2.9000000000000012,2.9
28,0.9525201337094582,6.685006646329908e-05,0.29156359468685755,0.0007791432583837939,0.847658684986592,0.0002685561405394411,0,3.000000000000001,3.0
29,0.9554568899915276,4.522732312236053e-05,0.30418444621753216,0.0004299125189447162,0.8548696557982736,0.0001415187343306886,0,3.100000000000001,3.1
30,0.7296273691022473,0.0012720824797372377,0.36668268721711,0.0004037211038441577,0.8641789931494859,0.0004667761213985889,1,0.2,0.2
31,0.8054753006732326,0.00043345768051920733,0.330083190809342,0.0007999810103600214,0.85802184759246,0.0005783974981494561,1,0.30000000000000004,0.3
32,0.8438188068331988,0.0004923207830354618,0.3257202949082852,0.0006346628958243432,0.8557796426251202,0.000650043926656235,1,0.4000000000000001,0.4
33,0.8680596731294846,0.0002653835033465371,0.30302690465643944,0.0006208753016777289,0.8509245326165726,0.0004658983658529842,1,0.5000000000000001,0.5
34,0.8844758849842042,0.00024153875800438597,0.3153646389364599,0.0003663815724143257,0.8553984946357717,0.00031711122014589367,1,0.6000000000000001,0.6
35,0.8981982740783677,0.0002051733751765803,0.3059503460954967,0.0005243604267185064,0.8555925074861558,0.00032326297075934357,1,0.7000000000000002,0.7
36,0.9038516048478793,0.00010945723264287249,0.29586905005798053,0.000511191940158907,0.8495932259391675,0.00029042806158966893,1,0.8000000000000003,0.8
37,0.9113861157076731,0.00017108964960003988,0.2924088645418649,0.00019919916957685484,0.8416580218169771,0.00024223342996834756,1,0.9000000000000001,0.9
38,0.9185517094874808,0.00010240382245787103,0.31193944664399387,0.0003090097788146698,0.8504339713611545,0.00021680495096150336,1,1.0000000000000002,1.0
39,0.9247636350652565,0.0001405027335234146,0.30977515742362804,0.0006522246942069916,0.8477004517814856,0.0002284617153302314,1,1.1000000000000003,1.1
40,0.9257312420679328,0.00011421273335815553,0.31355916539753736,0.00037113096740715504,0.8469732691659183,0.00031716929126345195,1,1.2000000000000004,1.2
41,0.9293440415467192,0.00012093215782372444,0.31304911473641095,0.0012349005085519958,0.8474306595260414,0.00032081882038914264,1,1.3000000000000003,1.3
42,0.9329247857994731,0.00013770069430385506,0.30003293028407235,0.0004901893108977346,0.8473993983348573,0.0004876071973625663,1,1.4000000000000004,1.4
43,0.9355262977989292,8.235868126137099e-05,0.3147462704239893,0.0007700072917505388,0.8475755503870531,0.00017904049899755236,1,1.5000000000000004,1.5
44,0.9360668204399623,0.00012535661470333733,0.2903023235640303,0.0015291805156630136,0.8448348639493727,0.0003215476514344059,1,1.6000000000000003,1.6
45,0.9380765698592362,6.623973703709798e-05,0.29116455044179873,0.00044056492154649846,0.8428669890264835,0.0001763982713137542,1,1.7000000000000004,1.7
46,0.9426959769164929,0.00010062481421353392,0.30656486672249184,0.00046272829566080566,0.8516480681428534,0.00026746946822562624,1,1.8000000000000005,1.8
47,0.9388544987430778,0.00011134341646561314,0.29908403153446944,0.0007823983272313848,0.8380781484339875,0.0003086007528117823,1,1.9000000000000006,1.9
48,0.9429447229431169,4.998386687740081e-05,0.30005855145944665,0.0006415685099163824,0.844886954671666,0.00015067062367365698,1,2.000000000000001,2.0
49,0.9483219460594988,9.445441470957244e-05,0.3182626805284334,0.0006231235671580592,0.8569170467523386,0.0002582857013748236,1,2.1000000000000005,2.1
50,0.9473137400903565,0.00010921719753158978,0.29126877344242547,0.0008172796027416673,0.8485878461538782,0.00035676727811289883,1,2.200000000000001,2.2
51,0.9461130411294333,0.00011871896506154692,0.2984090203016358,0.001473620918544975,0.8446061364386775,0.0003497674431843122,1,2.3000000000000007,2.3
52,0.9490766155413967,8.180483667084746e-05,0.3095565938302345,0.000669205163824804,0.8479674606208136,0.00024204221776405322,1,2.400000000000001,2.4
53,0.9484372980252451,4.293582691390769e-05,0.28799485523800966,0.0011105094973211387,0.8421816184140787,0.00014384091980451554,1,2.500000000000001,2.5
54,0.9498336032909772,7.505545806418916e-05,0.2983303525727344,0.0005879149486400574,0.8440688403755112,0.0001594194009742793,1,2.600000000000001,2.6
55,0.9493643339543754,5.662174747751406e-05,0.2942374374751066,0.0007125262480185354,0.83952200774812,0.00017123349968854065,1,2.700000000000001,2.7
56,0.9514149113586599,2.8294576284900544e-05,0.30072122462172163,0.0005442070612428947,0.846250553837549,0.0002409330416111822,1,2.800000000000001,2.8
57,0.9516566245758418,7.341803114773269e-05,0.2900915303203192,0.0005727992110934571,0.8453699118422103,0.00028849137505251713,1,2.9000000000000012,2.9
58,0.951359487479167,2.938666055172722e-05,0.28531094609625074,0.0013212423919983013,0.8411788600012535,9.686420727721502e-05,1,3.000000000000001,3.0
59,0.9522413899257369,4.199344033514677e-05,0.294218314913971,0.0005531105587463941,0.8425173279999065,0.00013487605934742652,1,3.100000000000001,3.1
60,0.7123889613201702,0.0007898095202347947,0.3748891384828685,0.0004163936984082429,0.8552680057274561,0.0006588274120787782,2,0.2,0.2
61,0.8078287323039499,0.0006530014227514514,0.3357322111768752,0.001248343131750631,0.8660069291687073,0.0006676545264159473,2,0.30000000000000004,0.3
62,0.841115607989527,0.0004833140093777314,0.3085370303745682,0.0006652684054916082,0.8488400070104235,0.0005473107375204386,2,0.4000000000000001,0.4
63,0.8708124329382576,0.00021628329304307917,0.3174863942088763,0.000628241745030364,0.8540817940700798,0.00035350555248939294,2,0.5000000000000001,0.5
64,0.8847590618190934,0.0001370271237490328,0.3106496821501477,0.00058308298062514,0.8515126345650309,0.00026041323315424935,2,0.6000000000000001,0.6
65,0.8933745979200617,0.00018874800707581826,0.2968270331326079,0.0004771221726350428,0.8499469745932166,0.0002228520006777326,2,0.7000000000000002,0.7
66,0.9061133793931097,0.00023964694739536904,0.31158654910810535,0.0008946793579303623,0.8552082870006198,0.00033223887458842664,2,0.8000000000000003,0.8
67,0.9119399474322444,0.00022088746328852494,0.296570251633517,0.0006596590191113131,0.8462458324944095,0.00034103793653070106,2,0.9000000000000001,0.9
68,0.9209655333870582,0.00018775827159503124,0.31016694569972253,0.0008624111056401292,0.8530148270512443,0.0004317571006658192,2,1.0000000000000002,1.0
69,0.9221178525932983,9.602158633023735e-05,0.30429320038181856,0.0005934324593323689,0.8475673144914956,0.00026063167260548443,2,1.1000000000000003,1.1
70,0.9262185811424523,8.079277037564982e-05,0.2997020302717598,0.001533752161970916,0.8474044746205296,0.00023215979663120616,2,1.2000000000000004,1.2
71,0.93003769257222,0.00015758384627990692,0.2949120589728254,0.000522714504233823,0.848568541567066,0.00030851549709174736,2,1.3000000000000003,1.3
72,0.9344866459488627,0.00010808992475359271,0.3167145209724508,0.0012246570047968713,0.8504566365412763,0.00023564989295596302,2,1.4000000000000004,1.4
73,0.9367326683415607,9.091576013558026e-05,0.29705800034295693,0.0010952272971149948,0.8525739264771751,0.00027489824580440454,2,1.5000000000000004,1.5
74,0.9383499698019839,4.102766292834929e-05,0.30232494262905985,0.0004973466378981957,0.8471770339012176,0.00010776359312323788,2,1.6000000000000003,1.6
75,0.9372885112013655,9.723267258510639e-05,0.28572982087204546,0.0006688198546177254,0.839482886643934,0.00024824571635503174,2,1.7000000000000004,1.7
76,0.9404545504182181,0.00018820816754220308,0.3038391190806262,0.0014447693880945188,0.8472333403366353,0.0005114200870450129,2,1.8000000000000005,1.8
77,0.9429840534820804,8.374828913450509e-05,0.31591968670837806,0.0003646893780157588,0.849430985476179,0.00024098323117098823,2,1.9000000000000006,1.9
78,0.9448209332774309,0.00010961460225378201,0.3057250694674391,0.0006216505609788589,0.8517069436624786,0.0002521406778509954,2,2.000000000000001,2.0
79,0.9466049335217237,5.6669692676863176e-05,0.3000136753971416,0.0006533062522738661,0.8482175737446482,0.00017174009399711782,2,2.1000000000000005,2.1
80,0.9496032626561434,4.21801185952643e-05,0.31364633683553017,0.000432190381795805,0.856607462111179,0.00017840298814460925,2,2.200000000000001,2.2
81,0.9461698005263293,7.686042446292651e-05,0.2880399814371414,0.00033253435187334936,0.8421050599045731,0.00021365536241428956,2,2.3000000000000007,2.3
82,0.9496240911452392,3.126503040062295e-05,0.3144955395091841,0.0004804834577868895,0.850167156031208,0.00015088781503244393,2,2.400000000000001,2.4
