,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,9.536504748761622e-57,0.0,0.0,6.085344628235788e-54,0.0,0.09483167378267303,6.102138154570658e-54,0.0,0.18966334756534606,0.09483167378267303,1.8289736231756037e-54,0.0,0.05689900426960379,0.0568990042696038,0.017069701280881134,9.165822039629527e-55,0.0,0.02844950213480189,0.028449502134801893,0.008534850640440569,0.0042674253202202835,1.832365460657777e-54,0.0,0.05689900426960381,0.05689900426960379,0.017069701280881137,0.008534850640440567,0.017069701280881137,1.2206895712178251e-54,0.0,0.03793266951306919,0.03793266951306922,0.011379800853920752,0.005689900426960383,0.01137980085392076,0.007586533902613838,1.5251068130367647e-54,0.0,0.047415836891336514,0.04741583689133646,0.014224751067400947,0.007112375533700469,0.014224751067400952,0.009483167378267316,0.011853959222834136
1,0.0,9.536504748761622e-57,0.0,3.0511734214365e-54,3.042672314117894e-54,0.09483167378267297,3.0428262374856626e-54,3.051069077285329e-54,0.18966334756534592,0.09483167378267296,9.141619283614409e-55,9.144868115878018e-55,0.056899004269603794,0.0568990042696038,0.017069701280881134,4.582698503463407e-55,4.582911019814763e-55,0.028449502134801893,0.028449502134801897,0.00853485064044057,0.0042674253202202835,9.161871977432356e-55,9.161827303288884e-55,0.0568990042696038,0.056899004269603794,0.01706970128088114,0.008534850640440569,0.01706970128088114,6.100477255994439e-55,6.1034478560891254e-55,0.03793266951306919,0.03793266951306923,0.011379800853920754,0.005689900426960383,0.011379800853920756,0.007586533902613835,7.629338664560604e-55,7.625534065183823e-55,0.04741583689133648,0.04741583689133645,0.014224751067400947,0.007112375533700472,0.014224751067400954,0.009483167378267317,0.01185395922283413
2,0.0,0.0,9.536504748761622e-57,0.0,6.102346842873e-54,0.094831673782673,0.0,6.085652474971325e-54,0.189663347565346,0.094831673782673,0.0,1.8283238567228819e-54,0.05689900426960381,0.05689900426960381,0.017069701280881127,0.0,9.165397006926815e-55,0.02844950213480189,0.0284495021348019,0.008534850640440567,0.004267425320220283,0.0,1.8323743954864712e-54,0.05689900426960381,0.0568990042696038,0.017069701280881137,0.008534850640440565,0.017069701280881137,0.0,1.2200954511988877e-54,0.037932669513069193,0.03793266951306922,0.011379800853920752,0.005689900426960383,0.011379800853920761,0.0075865339026138364,0.0,1.525867732912121e-54,0.0474158368913365,0.04741583689133647,0.014224751067400945,0.007112375533700472,0.014224751067400954,0.009483167378267316,0.011853959222834134
3,0.0,0.0,0.0,3.052208818866655e-54,0.0,0.094831673782673,3.051069077285328e-54,0.0,0.18966334756534603,0.09483167378267299,9.144868115878014e-55,0.0,0.05689900426960377,0.05689900426960379,0.01706970128088113,4.5829110198147604e-55,0.0,0.028449502134801883,0.028449502134801886,0.008534850640440567,0.004267425320220283,9.161827303288883e-55,0.0,0.05689900426960379,0.05689900426960377,0.017069701280881134,0.008534850640440567,0.017069701280881134,6.1034478560891225e-55,0.0,0.03793266951306919,0.03793266951306922,0.011379800853920754,0.005689900426960383,0.01137980085392076,0.007586533902613837,7.625534065183819e-55,0.0,0.0474158368913365,0.047415836891336466,0.014224751067400941,0.007112375533700469,0.014224751067400948,0.009483167378267317,0.011853959222834134
4,0.0,0.0,0.0,0.0,3.052208818866655e-54,0.09483167378267297,0.0,3.051069077285328e-54,0.18966334756534595,0.09483167378267297,0.0,9.144868115878014e-55,0.056899004269603815,0.056899004269603815,0.017069701280881134,0.0,4.5829110198147604e-55,0.02844950213480189,0.0284495021348019,0.008534850640440569,0.004267425320220283,0.0,9.161827303288883e-55,0.056899004269603815,0.056899004269603815,0.01706970128088114,0.008534850640440567,0.017069701280881137,0.0,6.1034478560891225e-55,0.03793266951306919,0.03793266951306922,0.011379800853920752,0.0056899004269603815,0.011379800853920756,0.007586533902613835,0.0,7.625534065183819e-55,0.04741583689133649,0.04741583689133645,0.014224751067400947,0.007112375533700472,0.014224751067400955,0.009483167378267314,0.01185395922283413
5,0.0,0.0,0.0,0.0,0.0,0.09483167378267299,0.0,0.0,0.18966334756534597,0.09483167378267299,0.0,0.0,0.05689900426960379,0.05689900426960379,0.01706970128088113,0.0,0.0,0.028449502134801886,0.02844950213480189,0.008534850640440567,0.004267425320220283,0.0,0.0,0.05689900426960379,0.05689900426960379,0.017069701280881134,0.008534850640440567,0.017069701280881134,0.0,0.0,0.03793266951306918,0.037932669513069214,0.011379800853920747,0.005689900426960382,0.011379800853920756,0.007586533902613837,0.0,0.0,0.047415836891336494,0.04741583689133645,0.014224751067400941,0.007112375533700468,0.014224751067400948,0.009483167378267314,0.011853959222834132
6,0.0,0.0,0.0,3.0511734214364987e-54,0.0,0.09483167378267299,3.052362742234423e-54,0.0,0.18966334756534597,0.09483167378267297,9.141619283614405e-55,0.0,0.0568990042696038,0.05689900426960381,0.017069701280881134,4.582698503463405e-55,0.0,0.02844950213480189,0.028449502134801893,0.00853485064044057,0.0042674253202202835,9.16187197743235e-55,0.0,0.05689900426960381,0.056899004269603794,0.01706970128088114,0.008534850640440569,0.01706970128088114,6.100477255994434e-55,0.0,0.03793266951306918,0.03793266951306922,0.011379800853920752,0.0056899004269603815,0.011379800853920756,0.007586533902613836,7.629338664560602e-55,0.0,0.047415836891336494,0.04741583689133646,0.014224751067400947,0.007112375533700472,0.014224751067400955,0.009483167378267316,0.01185395922283413
7,0.0,0.0,0.0,0.0,3.0511734214364987e-54,0.09483167378267297,0.0,3.052362742234423e-54,0.18966334756534597,0.09483167378267297,0.0,9.141619283614405e-55,0.05689900426960379,0.05689900426960379,0.017069701280881127,0.0,4.582698503463405e-55,0.028449502134801883,0.02844950213480189,0.008534850640440565,0.004267425320220282,0.0,9.16187197743235e-55,0.056899004269603794,0.05689900426960379,0.017069701280881134,0.008534850640440565,0.01706970128088113,0.0,6.100477255994434e-55,0.03793266951306918,0.037932669513069214,0.011379800853920749,0.005689900426960383,0.011379800853920756,0.0075865339026138364,0.0,7.629338664560602e-55,0.04741583689133649,0.04741583689133645,0.014224751067400941,0.007112375533700469,0.014224751067400947,0.009483167378267314,0.01185395922283413
8,0.0,0.0,0.0,0.0,0.0,0.094831673782673,0.0,0.0,0.18966334756534603,0.094831673782673,0.0,0.0,0.05689900426960384,0.05689900426960385,0.017069701280881137,0.0,0.0,0.02844950213480191,0.028449502134801918,0.008534850640440572,0.004267425320220284,0.0,0.0,0.05689900426960385,0.05689900426960384,0.017069701280881148,0.008534850640440572,0.017069701280881144,0.0,0.0,0.03793266951306919,0.03793266951306923,0.011379800853920756,0.005689900426960382,0.011379800853920758,0.007586533902613838,0.0,0.0,0.0474158368913365,0.047415836891336466,0.014224751067400957,0.007112375533700474,0.014224751067400962,0.00948316737826732,0.011853959222834136
9,0.0,0.0,0.0,0.0,0.0,0.094831673782673,0.0,0.0,0.189663347565346,0.09483167378267299,0.0,0.0,0.05689900426960381,0.05689900426960381,0.01706970128088113,0.0,0.0,0.028449502134801893,0.0284495021348019,0.008534850640440569,0.004267425320220283,0.0,0.0,0.05689900426960381,0.0568990042696038,0.017069701280881137,0.008534850640440567,0.017069701280881137,0.0,0.0,0.037932669513069193,0.03793266951306922,0.011379800853920752,0.005689900426960383,0.011379800853920761,0.007586533902613837,0.0,0.0,0.047415836891336494,0.04741583689133648,0.014224751067400948,0.0071123755337004725,0.014224751067400954,0.009483167378267317,0.011853959222834136
