,l,ls,epi,smt,para,i
479,0.3975069433878238,0.00026822843468243357,19,24,7,37
480,0.4423696386215731,0.00012518599427414952,20,1,1,11
481,0.42809623452785056,0.0003688479018102346,20,2,2,12
482,0.41299702688289575,0.00020468836665930306,20,3,3,13
483,0.4168037915705536,0.0003480220782165458,20,4,4,14
484,0.4080514226092872,0.00015416470907812348,20,5,5,15
485,0.4122710129537361,0.00031218593910132565,20,6,6,16
486,0.4113215318537781,0.00016489866185398283,20,7,7,17
487,0.4080989845229643,0.0003196149067848038,20,8,8,18
488,0.40644844127800855,0.00015934682332597263,20,9,9,19
489,0.44114135529949744,0.0001319785445901715,20,10,1,21
490,0.41580310626897604,0.00017789571303521018,20,11,2,22
491,0.4148893199179624,0.00019806537421459216,20,12,3,23
492,0.40403289143625776,0.0002896497129092462,20,13,4,24
493,0.40400223990456346,0.0001527147953168941,20,14,5,25
494,0.399659739213621,0.00025603182792460516,20,15,6,26
495,0.3990389222019008,0.00017376899285945858,20,16,7,27
496,0.400781713608651,0.00015283508112785127,20,17,8,28
497,0.431337670807731,0.0001813770436073904,20,18,1,31
498,0.4189525984762236,0.00035284090909369723,20,19,2,32
499,0.4091840304981074,0.0003625236131240579,20,20,3,33
500,0.39980287924223135,0.0006531257349952537,20,21,4,34
501,0.40764342929849257,0.0001978193409233214,20,22,5,35
502,0.4126227552332273,0.00012391207345036092,20,23,6,36
503,0.3954676645663318,0.00038414540782338413,20,24,7,37
504,0.4541389295036838,0.0001803813614016955,21,1,1,11
505,0.4219478480787991,0.0002353441140804005,21,2,2,12
506,0.40985486451523934,0.00011623290007842136,21,3,3,13
507,0.413077647280567,0.0002455226303041333,21,4,4,14
508,0.4138992373053271,0.0001471964826638463,21,5,5,15
509,0.4049677878448103,0.00012115164156272915,21,6,6,16
510,0.40937873339545866,0.0001378850933812713,21,7,7,17
511,0.3984461027475296,0.00012080485680662622,21,8,8,18
512,0.4072764140421611,0.00015335746914518244,21,9,9,19
513,0.4429698953978073,0.00012578825158183202,21,10,1,21
514,0.4236828901823033,0.0001704429507389432,21,11,2,22
515,0.4124374907505054,0.000268540444196153,21,12,3,23
516,0.4076014948903845,0.0004843887211243702,21,13,4,24
517,0.4050745094949281,0.000209814458987004,21,14,5,25
518,0.4019715501103565,0.00012925849793889174,21,15,6,26
519,0.4035005466997546,0.00022539430739985727,21,16,7,27
520,0.4023905248579903,0.00018281580981195568,21,17,8,28
521,0.4399152621252847,0.00012918241591062838,21,18,1,31
522,0.4105127553036297,0.0002577960800797165,21,19,2,32
523,0.4053646364416544,0.0002388979642672005,21,20,3,33
524,0.4056804497111462,0.0005893945704849653,21,21,4,34
525,0.4071235310047832,0.0002659673987382481,21,22,5,35
526,0.4051856245508773,0.0003256084346242612,21,23,6,36
527,0.4001438609131817,0.00021631443828889642,21,24,7,37
528,0.4474344850035686,0.00020912471084663314,22,1,1,11
529,0.4238196678444216,0.00019764158593210915,22,2,2,12
530,0.4199568875619772,0.0001976420891018004,22,3,3,13
531,0.4159214766179977,0.0002464185441306892,22,4,4,14
532,0.4027652443702144,0.00022286157792087642,22,5,5,15
533,0.40528656425661336,0.00018627410432736703,22,6,6,16
534,0.4045340832344064,0.00033166840719214537,22,7,7,17
535,0.4122975921762148,0.00015108124959575478,22,8,8,18
536,0.4056748989006797,0.0002522747508626937,22,9,9,19
537,0.4387887206770785,0.00019855748623196886,22,10,1,21
538,0.41840749884317663,0.00022154737799989248,22,11,2,22
539,0.4179587693744448,0.00011297035644675078,22,12,3,23
540,0.39978077996314815,0.00019561433044361872,22,13,4,24
541,0.4088139905484565,0.0004249752218577157,22,14,5,25
542,0.4098433346855444,0.00018312003178763185,22,15,6,26
543,0.3998967007398284,0.00021136819389111166,22,16,7,27
544,0.3944827411860503,0.0004598508204701005,22,17,8,28
545,0.4360825763858405,0.00011358497673748596,22,18,1,31
546,0.4108601522421551,0.00021812426002957693,22,19,2,32
547,0.4086519971578855,0.0003114334653086632,22,20,3,33
548,0.4084825335581481,0.0002062230588747863,22,21,4,34
549,0.4050078398474167,0.00016573499390907883,22,22,5,35
550,0.3999281247814137,0.00026615895241053397,22,23,6,36
551,0.4044488349244752,0.0002425512600718104,22,24,7,37
552,0.44177419654820255,0.0001969143425344896,23,1,1,11
553,0.4257106916176226,0.00018742727102444203,23,2,2,12
554,0.4194072281878181,0.0002608740139998043,23,3,3,13
555,0.4024248245135808,0.00021773294507366366,23,4,4,14
556,0.41749753304904985,0.0003041448972367085,23,5,5,15
557,0.4055864168395774,0.0001706684413118423,23,6,6,16
558,0.4024690443477572,0.0001959662911701569,23,7,7,17
559,0.4101748756501874,0.00014989666187996002,23,8,8,18
560,0.4047724061185369,0.00011498110124883365,23,9,9,19
561,0.4382166915903393,0.00010865681679985197,23,10,1,21
562,0.4112789374002324,0.00026221253228645716,23,11,2,22
563,0.40479291449863536,0.00014855335710170956,23,12,3,23
564,0.4003316622140071,0.0002008579368241494,23,13,4,24
565,0.4104256713264947,0.00014249738314349051,23,14,5,25
566,0.4074361487468817,0.000173410474385079,23,15,6,26
567,0.4013291039642983,0.00016686588085066428,23,16,7,27
568,0.3975933057006351,0.00026864542511755203,23,17,8,28
569,0.4342396408517747,0.00014410939684165306,23,18,1,31
570,0.4086132628042741,0.000226241652409716,23,19,2,32
571,0.398444899840076,0.0001637530670579278,23,20,3,33
572,0.4010447180272592,0.00015914200058709656,23,21,4,34
573,0.3995262424568441,0.00020196895553869105,23,22,5,35
574,0.4006205775902695,0.000434906441039428,23,23,6,36
575,0.4092375726732024,0.0002370836273753166,23,24,7,37
576,0.4468595082852511,0.0001938458031160029,24,1,1,11
577,0.4273446189146077,0.00038147396645057393,24,2,2,12
578,0.4207332974230919,0.0002684368097654835,24,3,3,13
579,0.4087146342114852,0.00012803905152832998,24,4,4,14
580,0.4233282879267084,0.00019442692205138429,24,5,5,15
581,0.4138265275975253,0.000332824448008562,24,6,6,16
582,0.4144166106191325,0.00034915342188512736,24,7,7,17
583,0.4019312806823307,0.00019374696608037524,24,8,8,18
584,0.4122914553220337,0.00023487482707720323,24,9,9,19
585,0.43202984988865617,0.00033792311707434524,24,10,1,21
586,0.4129391282457092,0.00026666874167466067,24,11,2,22
587,0.4175937604199581,0.0003715219329700328,24,12,3,23
588,0.4117145912209224,0.00023388831674913232,24,13,4,24
589,0.4086526443523759,0.0001418830526569002,24,14,5,25
590,0.4061123446033515,0.00026906555039471947,24,15,6,26
591,0.3918160141257114,0.00025978082587558936,24,16,7,27
592,0.3955106603450164,0.00022900241076994585,24,17,8,28
593,0.4353553338123549,0.00018210026324763648,24,18,1,31
594,0.4155724554825583,0.00011290693820716367,24,19,2,32
595,0.4105555493965411,0.0002934617477926213,24,20,3,33
596,0.4164196920445241,0.00021763212005270125,24,21,4,34
597,0.4003731557523614,0.00016625925579685024,24,22,5,35
598,0.4045713759418302,0.00012269147914182688,24,23,6,36
599,0.4003221981149532,0.0002828206854828066,24,24,7,37
600,0.4491994066713874,0.00015127555048844132,25,1,1,11
601,0.4348011936208864,0.00027426904404560115,25,2,2,12
602,0.4199642532131073,0.0002907722417482775,25,3,3,13
603,0.39597487490324135,0.00033359428463894283,25,4,4,14
604,0.4154184326655011,0.00013221949731684506,25,5,5,15
605,0.3996092210023069,0.00022890203874661343,25,6,6,16
606,0.3988776099676671,0.00022830578575835068,25,7,7,17
607,0.4143403154444303,9.927227026376996e-05,25,8,8,18
608,0.4055377933543769,0.0003344570098541012,25,9,9,19
609,0.44424866332781615,0.0001541040073872527,25,10,1,21
610,0.4177309055600445,0.0001836408737507535,25,11,2,22
611,0.4033294145670413,0.0001620217166732132,25,12,3,23
612,0.4080342381244368,0.000246851212685606,25,13,4,24
613,0.4098762602639792,0.00016293413975611385,25,14,5,25
614,0.4033616524717761,0.00035970337382439457,25,15,6,26
615,0.3945862159710174,0.00029767136781264016,25,16,7,27
616,0.3995702909878704,0.0003497963476421734,25,17,8,28
617,0.43621530901680267,0.0002661023059063207,25,18,1,31
618,0.4215168403248528,0.0002696888732725187,25,19,2,32
619,0.40881810173543226,0.00015310807308279578,25,20,3,33
620,0.4030381656266637,0.00014001367095680298,25,21,4,34
621,0.3970516022291867,0.00019735079563069493,25,22,5,35
622,0.4004019834389952,0.00025193410702118016,25,23,6,36
623,0.3999759485249142,0.0004390179794467457,25,24,7,37
624,0.4439035660381732,9.79211209152477e-05,26,1,1,11
625,0.4298916236262435,0.00020505189354681576,26,2,2,12
626,0.4219252390745436,0.0002971855215911511,26,3,3,13
627,0.41429680508364736,0.0002710670722839897,26,4,4,14
628,0.4075069086201639,0.0001329522221825161,26,5,5,15
629,0.4078092854317407,0.0003612444269776864,26,6,6,16
630,0.4089739379431669,0.00020843852227237481,26,7,7,17
631,0.4075772111487448,0.0002652714926171353,26,8,8,18
632,0.4085713082883356,0.00016967247705163368,26,9,9,19
633,0.440362588599722,0.00017376470207735892,26,10,1,21
634,0.41113936138310586,0.00014577489297443004,26,11,2,22
635,0.4196927976231764,8.628673616746659e-05,26,12,3,23
636,0.4085672881019788,0.0004094397496776535,26,13,4,24
637,0.4041711212872332,0.00014443151679062281,26,14,5,25
638,0.4073900860151077,0.0003320419168719674,26,15,6,26
639,0.3975159648203085,0.00014055447463678404,26,16,7,27
640,0.3942867578751679,0.000348229334883525,26,17,8,28
641,0.4356206439028938,0.00020385599617145315,26,18,1,31
642,0.4101691179798392,0.00018477078420319731,26,19,2,32
643,0.406198709371479,0.00013691084761230718,26,20,3,33
644,0.4062250962853714,0.0002378515266743249,26,21,4,34
645,0.4054427694416125,0.00033819523744850504,26,22,5,35
646,0.4083520282200173,0.00014010871672628507,26,23,6,36
647,0.3980800611918263,0.0002485162456397673,26,24,7,37
648,0.44982544897917504,0.00021809440216532527,27,1,1,11
649,0.4267183644671931,0.0001526066702528891,27,2,2,12
650,0.4184667700781631,0.00023497651674780185,27,3,3,13
651,0.4135534138588074,0.0004118485682847144,27,4,4,14
652,0.41766681516362736,0.00027260268262687044,27,5,5,15
653,0.4204307922793625,0.00018347885371058204,27,6,6,16
654,0.4052516970663189,0.00030772748719067614,27,7,7,17
655,0.4097350691815999,0.0001799988678520824,27,8,8,18
656,0.4203455796311,0.00028819441679784946,27,9,9,19
657,0.4343150655952653,0.00014891940056151247,27,10,1,21
658,0.4196212439410665,0.00011751108586980681,27,11,2,22
659,0.411130078200169,0.0002569252174028368,27,12,3,23
660,0.3986862809979437,0.00020979960273124332,27,13,4,24
661,0.4011673761130406,0.00012575264684388295,27,14,5,25
662,0.4027239255333862,0.00020441592168152808,27,15,6,26
663,0.4040989315207176,0.000272290549212056,27,16,7,27
664,0.4057953177549589,0.00015128043100102995,27,17,8,28
665,0.4387023295777177,0.00018122996748316217,27,18,1,31
666,0.415310800241548,0.00012925781616509625,27,19,2,32
667,0.4213959025222272,0.00016388556438313382,27,20,3,33
668,0.40867898902266014,0.00012501198890157945,27,21,4,34
669,0.4005737727469745,0.00019285224303436816,27,22,5,35
670,0.41227956480632105,0.0002547592793787806,27,23,6,36
671,0.3960288914406505,0.00029719806465385013,27,24,7,37
672,0.4524378009115284,0.0001969889322258452,28,1,1,11
673,0.424502873900188,0.00027018450886839623,28,2,2,12
674,0.4181014919956156,0.00014011182703745415,28,3,3,13
675,0.4191629008106912,0.00011430432258664102,28,4,4,14
676,0.4096170751070333,0.00022554353409294498,28,5,5,15
677,0.41483425825515663,0.00023078689678695367,28,6,6,16
678,0.4082962268705618,0.0005646745009100215,28,7,7,17
679,0.3970527887524304,0.00010491570856784152,28,8,8,18
680,0.40776641269046815,0.0001189552341676396,28,9,9,19
681,0.4327449504035471,0.00017159636262583516,28,10,1,21
682,0.4153686317753481,0.000123854751697137,28,11,2,22
683,0.40443800893027465,0.00012643578299496988,28,12,3,23
684,0.41214032582179067,0.0003242898660504253,28,13,4,24
685,0.4035418179520915,0.00029123946699759613,28,14,5,25
686,0.3967154643509455,0.00024596087132838855,28,15,6,26
687,0.4048833801132077,0.00013577993032980938,28,16,7,27
688,0.4061667934898603,0.0001579101633621506,28,17,8,28
689,0.4370394873438265,9.73292574485964e-05,28,18,1,31
690,0.4093209635820619,0.00024897717830851286,28,19,2,32
691,0.40966844212668974,0.00015201929717171623,28,20,3,33
692,0.4065229427914804,0.00033340175021443364,28,21,4,34
693,0.40030437921163775,0.00027720587278544617,28,22,5,35
694,0.4031563485936608,0.00027320299685904237,28,23,6,36
695,0.3935680715221156,0.0003151590929481579,28,24,7,37
696,0.4512141299606557,0.0002627763907317437,29,1,1,11
697,0.4198623671886265,0.0003222136626709118,29,2,2,12
698,0.4218232710247172,0.0003622913214049364,29,3,3,13
699,0.4168885476703506,0.00032188060841563637,29,4,4,14
700,0.4176495646695347,0.00016205931605429598,29,5,5,15
701,0.41042720151690815,0.0001872543853202756,29,6,6,16
702,0.4041483682555617,0.00021644781267027248,29,7,7,17
703,0.4120862952403024,0.00017457136473447525,29,8,8,18
704,0.4090600922166257,0.0005796653899964638,29,9,9,19
705,0.4394525678711203,0.0003020863572873428,29,10,1,21
706,0.4203747895739042,0.0001493296950254571,29,11,2,22
707,0.4149712396109371,0.00014706830608396932,29,12,3,23
708,0.41268702771633503,0.0004095031594871469,29,13,4,24
709,0.3993095961610009,0.0004331106644598175,29,14,5,25
710,0.4082889716724848,0.000167727025226995,29,15,6,26
711,0.4054823152503631,0.00014002974666278088,29,16,7,27
712,0.3956630143693253,0.0002372793011314561,29,17,8,28
713,0.4410541830957045,0.00015464144446572728,29,18,1,31
714,0.4122819189585823,0.00023980729094933182,29,19,2,32
715,0.4161838557564467,0.00020956378308420811,29,20,3,33
716,0.4069139896256493,0.00043018869567106917,29,21,4,34
717,0.4058003120824387,0.0002562177501072425,29,22,5,35
718,0.4061786753241921,0.00013695647496051458,29,23,6,36
719,0.4046816174062151,0.0002469049180770055,29,24,7,37
720,0.4417827112397414,6.389048570282457e-05,30,1,1,11
721,0.4231702487614066,0.00018693723941572949,30,2,2,12
722,0.4098445203844755,0.00018230024284635624,30,3,3,13
723,0.4176574107571737,0.00034815911701083804,30,4,4,14
724,0.4184932843417973,0.0002447173317594922,30,5,5,15
725,0.40838984923506455,0.000312612027547928,30,6,6,16
726,0.4122631542982848,0.0002598563966842392,30,7,7,17
727,0.4156677359218569,0.0004207612451749353,30,8,8,18
728,0.4134832538066073,0.0002477958270065571,30,9,9,19
729,0.4338376579101893,0.0004241977591794931,30,10,1,21
730,0.4129753970142343,0.0002314947882943314,30,11,2,22
731,0.4157496447235139,0.0002442564741163723,30,12,3,23
732,0.4091250478786759,0.0004240348122645817,30,13,4,24
733,0.4074499297533434,0.0002743192981153765,30,14,5,25
734,0.4079952206951785,0.00020544723124555,30,15,6,26
735,0.4087886955297379,0.00017536573423600416,30,16,7,27
736,0.4063978405663704,0.00032484320652425533,30,17,8,28
737,0.4450582569404318,0.00034384272294596673,30,18,1,31
738,0.4183572922395845,0.000181802674421327,30,19,2,32
739,0.4110863859953697,0.00022004561697998258,30,20,3,33
740,0.4025062237100289,0.00023224066732486807,30,21,4,34
741,0.39665673193122186,0.0002780979047837123,30,22,5,35
742,0.3987412051606761,0.00012079102931830576,30,23,6,36
743,0.4030338601837417,0.0002515323603606235,30,24,7,37
744,0.4520326100660042,0.00013535037625425834,31,1,1,11
745,0.4190756565951007,0.0002317429630055875,31,2,2,12
746,0.4126364585016322,0.00012774167421820496,31,3,3,13
747,0.4177830671006421,0.00017715344918682588,31,4,4,14
748,0.40765968508416384,0.00016535950463633967,31,5,5,15
749,0.4154106778369409,0.00032101175170272714,31,6,6,16
750,0.4079559766223047,9.148785286400441e-05,31,7,7,17
751,0.4153284106436567,0.00026705938406163297,31,8,8,18
752,0.4009590787753799,0.00019081043091452192,31,9,9,19
753,0.4273971725494817,0.000102224419311816,31,10,1,21
754,0.4228619946432366,0.00012371719464325325,31,11,2,22
755,0.4125600602206608,0.0002665899630336858,31,12,3,23
756,0.411196348032606,0.0004983490580297762,31,13,4,24
757,0.4042766507949681,0.0002640200632946744,31,14,5,25
758,0.4098380988852598,0.00017527058489282633,31,15,6,26
759,0.3985569620429773,0.00022975811815342367,31,16,7,27
760,0.401405317130765,0.00016501535792018364,31,17,8,28
761,0.4393842330989843,0.00012235465633823818,31,18,1,31
762,0.4136380515426361,0.000195887254975994,31,19,2,32
763,0.4031291991125415,0.00011990504787454624,31,20,3,33
764,0.39907169162418704,0.00022266209243028594,31,21,4,34
765,0.40255235977547854,0.0003168862791568032,31,22,5,35
766,0.40613354724790746,0.00022244376851288808,31,23,6,36
767,0.39999282498671146,0.000220386389854444,31,24,7,37
768,0.4455141276836148,9.0641062553465e-05,32,1,1,11
769,0.4238584640280207,0.0001813147266461202,32,2,2,12
770,0.4231043047624133,0.00010968670934912616,32,3,3,13
771,0.41078400478327626,0.0003049751649272101,32,4,4,14
772,0.4078254267656941,0.0001386964871753945,32,5,5,15
773,0.4089439468603687,0.00023369802753245517,32,6,6,16
774,0.4091691181011936,0.0003279860658729532,32,7,7,17
775,0.4046406731007856,0.0003213091667468826,32,8,8,18
776,0.4110018772819843,0.00023151991150427203,32,9,9,19
777,0.4387278103558558,0.0002544018423758304,32,10,1,21
778,0.4190792140408102,0.00027515704516209693,32,11,2,22
779,0.4165163907195555,0.00013721987555452228,32,12,3,23
780,0.40561648517837534,0.0002602026233640459,32,13,4,24
781,0.3972817358958877,0.00024176797856915249,32,14,5,25
782,0.4140264269596868,0.00020767180093911208,32,15,6,26
783,0.3988703211968041,0.00016542783200948998,32,16,7,27
784,0.39989561713335947,0.00015473264278296185,32,17,8,28
785,0.4352121801381051,0.00016646674496168396,32,18,1,31
786,0.4217117624957728,0.00018111320004966127,32,19,2,32
787,0.4129566712856895,0.00018374091356428065,32,20,3,33
788,0.4004143859699729,0.00023597678267848446,32,21,4,34
789,0.39425509867764896,0.00015200250712907993,32,22,5,35
790,0.4052310569447292,0.0002682330528597107,32,23,6,36
791,0.4025028997085541,0.0002430991903612376,32,24,7,37
792,0.4451273371203878,0.00031716981522758115,33,1,1,11
793,0.4313495554478325,0.00026580785302979037,33,2,2,12
794,0.4170813573824355,0.00020070037011345765,33,3,3,13
795,0.4188154292803564,0.00010764403591694828,33,4,4,14
796,0.4163775263834883,0.0001350733730967664,33,5,5,15
797,0.4086047129439518,0.00017063760115139306,33,6,6,16
798,0.40792425458759496,0.00016451216800412264,33,7,7,17
799,0.4047442521570511,9.811270936327576e-05,33,8,8,18
800,0.4122112845476563,0.00041655696030657867,33,9,9,19
801,0.4379493785245658,0.00028743113220008545,33,10,1,21
802,0.4209605662603104,0.00024215719410583628,33,11,2,22
803,0.4189855572745542,0.00025158103087316244,33,12,3,23
804,0.4051044640827928,0.0002162586649461696,33,13,4,24
805,0.4077303550525185,0.00018696817081200856,33,14,5,25
806,0.3984291139839925,0.00012934206977166963,33,15,6,26
807,0.4003812417455228,0.0003088772558751822,33,16,7,27
808,0.40085250097305664,0.00010600191502697996,33,17,8,28
809,0.4427267158225543,8.287577377790798e-05,33,18,1,31
810,0.4135346752359101,0.0003408717039533685,33,19,2,32
811,0.4168776515672488,0.0002543872304299855,33,20,3,33
812,0.4049093584438343,0.00015254456022458822,33,21,4,34
813,0.4111599754615377,0.000300040391875601,33,22,5,35
814,0.4050046146786714,0.00018891470265182533,33,23,6,36
815,0.4000366487593347,0.00016105896322690313,33,24,7,37
816,0.4509968790818637,0.0002126579773247658,34,1,1,11
817,0.4267129604204293,0.00016042098329934146,34,2,2,12
818,0.4140598990530475,0.00054163058280231,34,3,3,13
819,0.4122805338633124,0.000277750562854012,34,4,4,14
820,0.408433128190714,0.00013708214185875493,34,5,5,15
821,0.40952219721044897,0.0003326849907817338,34,6,6,16
822,0.41659812702158455,0.0002659183883055565,34,7,7,17
823,0.4206072893631414,0.0002026448993588454,34,8,8,18
824,0.4047081566945327,0.00014274644344701686,34,9,9,19
825,0.4280910547879773,0.00016929614695656233,34,10,1,21
826,0.42116670319925537,0.00017760027406518594,34,11,2,22
827,0.40522844712676376,0.00015069125354851486,34,12,3,23
828,0.4025840643591007,0.00035381724403665403,34,13,4,24
829,0.4187241940910028,0.0004314405977193538,34,14,5,25
830,0.4016790679053143,0.00011927151216128471,34,15,6,26
831,0.3993183944484011,0.00034585575870170926,34,16,7,27
832,0.40026852434783705,0.00021398568214889933,34,17,8,28
833,0.43954677233247175,0.00026778715031776834,34,18,1,31
834,0.4179730645893432,0.00031198629088119716,34,19,2,32
835,0.4120158806437752,0.0002176169183853445,34,20,3,33
836,0.4089836385397817,0.00013918583873816852,34,21,4,34
837,0.39401293520093134,0.0003987637581556536,34,22,5,35
838,0.4017365656020618,0.00031410124640680523,34,23,6,36
839,0.3958840926807176,0.0002747274479381056,34,24,7,37
840,0.4442633893066268,9.735089997363448e-05,35,1,1,11
841,0.4204669468879404,0.00017553417380910383,35,2,2,12
842,0.4221899954614346,0.0001339209259033969,35,3,3,13
843,0.4120499783421349,0.00040354395467435576,35,4,4,14
844,0.4117947211863287,0.000356943213331883,35,5,5,15
845,0.4086054281180541,0.0002339895357025502,35,6,6,16
846,0.4096370895868853,0.0003659399172382648,35,7,7,17
847,0.4065532395291964,0.0002630829401564054,35,8,8,18
848,0.4040193837977515,0.00035779691437643813,35,9,9,19
849,0.4467928959893534,0.00018637499721848395,35,10,1,21
850,0.407836392126416,0.00013884972058551205,35,11,2,22
851,0.4030545802073412,0.00014782005157630202,35,12,3,23
852,0.4103475173852035,0.00028753832396008196,35,13,4,24
853,0.4027463520043371,0.0002187494145068705,35,14,5,25
854,0.40465007915390144,0.0002195990610692107,35,15,6,26
855,0.4083587909697629,0.0002730898758878885,35,16,7,27
856,0.3999579800882899,0.00017612511805312266,35,17,8,28
857,0.4354670196662699,0.00024790291606531316,35,18,1,31
858,0.4148092858898558,0.00018702870255531408,35,19,2,32
859,0.4165025134389713,0.00029990103301950324,35,20,3,33
860,0.4097550589778428,0.00015662211184373803,35,21,4,34
861,0.40106781556299204,0.0003154378776980933,35,22,5,35
862,0.4050186374438849,0.00036547237591846713,35,23,6,36
863,0.4016269603047624,0.0002911726935523288,35,24,7,37
864,0.44907518933518,0.00015536239590817555,36,1,1,11
865,0.4254101233945272,0.00011248138427969458,36,2,2,12
866,0.41967532518176254,0.00031187451896910653,36,3,3,13
867,0.4153698842965569,0.00016448320089220542,36,4,4,14
868,0.4081766997503044,0.0002840308145378962,36,5,5,15
869,0.419464352241217,0.0002585741672870782,36,6,6,16
870,0.4065544333743984,0.00015984828338020958,36,7,7,17
871,0.39916598463266056,0.0002580942457517981,36,8,8,18
872,0.4131293266659734,0.00026019204302900144,36,9,9,19
873,0.4351308352354359,0.0003076042137449594,36,10,1,21
874,0.4169661737786369,0.00013454456555441057,36,11,2,22
875,0.4047847908952302,0.00025687045065015437,36,12,3,23
876,0.4066118129077039,0.00013911032972624288,36,13,4,24
877,0.4011307875402053,0.00025973922597227533,36,14,5,25
878,0.4045285760151271,0.0003644272665530939,36,15,6,26
879,0.4020924570020364,0.00016002710626933549,36,16,7,27
880,0.4105461826939096,0.00026660880311712754,36,17,8,28
881,0.4324649951119357,0.0001250004852777404,36,18,1,31
882,0.4180641864652119,0.00027043020582114387,36,19,2,32
883,0.4018213599658608,0.00043469041193557615,36,20,3,33
884,0.4048466469682096,9.332555314356084e-05,36,21,4,34
885,0.4012844941312661,0.0001365286993632982,36,22,5,35
886,0.3932798729719901,0.00027614940358317583,36,23,6,36
887,0.4037182100937631,0.00041811828417526864,36,24,7,37
888,0.4460168778950072,0.00016150636420116874,37,1,1,11
889,0.4221144874624962,0.00018646748337298967,37,2,2,12
890,0.4108459975699407,0.000246483439696583,37,3,3,13
891,0.40675422876675066,0.00018494635878302888,37,4,4,14
892,0.4120613429814685,0.00027760864048743657,37,5,5,15
893,0.4164764820194687,0.00021343391832776164,37,6,6,16
894,0.4028966664769288,0.000367580817130647,37,7,7,17
895,0.3979152050065117,0.0002066009381502864,37,8,8,18
896,0.4084204027341202,0.0002197744036958554,37,9,9,19
897,0.4508871947289407,0.0003608144696567218,37,10,1,21
898,0.4270095306256182,0.0002838630722225527,37,11,2,22
899,0.408859625783708,0.0004093492518434485,37,12,3,23
900,0.4095703715875548,0.0001811538133993044,37,13,4,24
901,0.4009844910845363,0.0006086628430958847,37,14,5,25
902,0.40059976613932974,0.0001775349170634036,37,15,6,26
903,0.4036067768671664,0.00029344813259820973,37,16,7,27
904,0.3997277541631353,0.0001821043216948081,37,17,8,28
905,0.4397399736023475,7.859455969273278e-05,37,18,1,31
906,0.4111772365775387,0.00026660024405682133,37,19,2,32
907,0.4134542278468508,0.00017118919924965871,37,20,3,33
908,0.4108668406658329,0.0002227014814415264,37,21,4,34
909,0.39845358466331016,0.0005029066460826034,37,22,5,35
910,0.3903779838141129,0.00020866123354787552,37,23,6,36
911,0.4017937536480252,0.00024107781252364678,37,24,7,37
912,0.4514485163168113,0.00023457797733150167,38,1,1,11
913,0.4220686707785238,0.00014291805370597106,38,2,2,12
914,0.4153626752408152,0.0001607628314135818,38,3,3,13
915,0.4150073070180904,0.0002159430870342629,38,4,4,14
916,0.41099509886230895,0.00010193386247096104,38,5,5,15
917,0.4101794737151136,0.00010706918174023916,38,6,6,16
918,0.4032672999280145,0.00034322626160535416,38,7,7,17
919,0.4024796989248587,0.00016222329191803485,38,8,8,18
920,0.4062605308216597,0.000344552953467445,38,9,9,19
921,0.4338380931552394,0.00019644113935284743,38,10,1,21
922,0.415796180748818,0.00019921986078149084,38,11,2,22
923,0.40514661871304347,0.00020635656303248865,38,12,3,23
924,0.4089380046341216,0.0002897980599397413,38,13,4,24
925,0.4086494895509925,0.00039234592892244114,38,14,5,25
926,0.3910121378441977,0.00014396573968149804,38,15,6,26
927,0.3998314597459648,0.00016718040344374877,38,16,7,27
928,0.4103020346105316,0.00012192417477308833,38,17,8,28
929,0.4379473110805146,0.00013772189722437983,38,18,1,31
930,0.4197597754920073,0.0004719744795991071,38,19,2,32
931,0.4074642877092031,0.00011776582636220851,38,20,3,33
932,0.4056580000385305,0.0002366135292749826,38,21,4,34
933,0.4064856913083003,0.00014363229588377024,38,22,5,35
934,0.40383842219777294,0.00012078766250774724,38,23,6,36
935,0.4015631217485032,0.00013761774328800098,38,24,7,37
936,0.4467902349356323,0.00021181914406653583,39,1,1,11
937,0.42122721868052815,0.00030009967317231234,39,2,2,12
938,0.4181891589190435,0.0001306521111691537,39,3,3,13
939,0.4153797288337977,0.000261846515353001,39,4,4,14
940,0.413953055922257,0.0002249106045365853,39,5,5,15
941,0.4188361280456905,0.0003074162339256141,39,6,6,16
942,0.4042298195154377,0.0003044940203310013,39,7,7,17
943,0.4061625724548085,0.00015331727121389323,39,8,8,18
944,0.40242886263667854,0.00013156139243335248,39,9,9,19
945,0.4356447855073606,0.00010200032116893128,39,10,1,21
946,0.4188587371264808,0.00029060793162403174,39,11,2,22
947,0.4142779805855639,0.00013207317075799988,39,12,3,23
948,0.3955167403524501,0.0002686617498789365,39,13,4,24
949,0.4110552474057935,0.00015550084428652078,39,14,5,25
950,0.41109688805108296,0.00012813250389435426,39,15,6,26
951,0.3996083945844556,0.0003452882472256436,39,16,7,27
952,0.40096331480151626,0.00029636378507905017,39,17,8,28
953,0.4295901777735783,9.775359721157724e-05,39,18,1,31
954,0.4144566371026829,0.00020375117674317607,39,19,2,32
955,0.4028737639898151,0.00021140218198267648,39,20,3,33
956,0.4035936285669261,0.00019551610580474795,39,21,4,34
957,0.4053896884111508,0.00019930328467857768,39,22,5,35
958,0.3975677235101691,0.00014459474006615113,39,23,6,36
959,0.4034741468194717,0.0004758615608839191,39,24,7,37
960,0.4396719784144856,0.0002879435131020592,40,1,1,11
961,0.4306411408102567,0.00016911029828251478,40,2,2,12
