,l,ls,epi,smt,para
0,0.8531890786864594,0.00026719499111605696,0,1,1
1,0.8528132926209164,0.00012990288196665332,0,1,2
2,0.8542037927433525,0.00023184527199185506,0,1,3
3,0.8524804946578385,0.00018877133808024342,0,2,1
4,0.8510981219575966,0.00020498194629789217,0,2,2
5,0.8521655660828948,0.00014582688810945598,1,1,1
6,0.8517582589910693,0.00013207796573411792,1,1,2
7,0.8583675877523614,0.00017002414408330904,1,1,3
8,0.8527527557838808,9.37712101634858e-05,1,2,1
9,0.8536051758268104,0.0001818133252302664,1,2,2
10,0.8549843053957374,0.00011699007294646614,2,1,1
11,0.8559331069628895,0.00013075040212819213,2,1,2
12,0.9062840411547125,5.8269460227432e-05,2,1,3
13,0.8509121223824642,0.00011344079527032712,2,2,1
14,0.851571043307795,0.0001481627534144061,2,2,2
15,0.8545726334955336,0.00013714555588684562,3,1,1
16,0.85544889777449,0.00011627488862732356,3,1,2
17,0.8526436173853794,0.00013319169704829518,3,1,3
18,0.8515947183452053,0.00016930221560797537,3,2,1
19,0.8539021899934103,0.00021385971185046182,3,2,2
20,0.8545536853487353,0.00012707359561718798,4,1,1
21,0.8516773643760102,0.00012131194928698237,4,1,2
22,0.8550278432420725,0.00016281625340414834,4,1,3
23,0.8555653570774193,0.0003525547030403756,4,2,1
24,0.8532373084518027,0.0001266261914618588,4,2,2
25,0.8526112457352116,0.00016113932158700163,5,1,1
26,0.853173630409034,0.00014830712844694628,5,1,2
27,0.904699842102395,0.00021607254970007093,5,1,3
28,0.8543334259679921,0.00016755743773648165,5,2,1
29,0.855257990947351,0.00028959966102695293,5,2,2
30,0.8579440456211258,0.00016269400035690844,6,1,1
31,0.904049640299882,8.434251603268444e-05,6,1,2
32,0.8545919153188106,0.00011946304180286667,6,1,3
33,0.8571237812245267,0.0001467595609390912,6,2,1
34,0.8549761433881737,0.0001679428075712555,6,2,2
35,0.8549081213365719,0.00015134271783718802,7,1,1
36,0.8552824688782802,0.0003773838622823113,7,1,2
37,0.8572263748364809,0.00015932710917196218,7,1,3
38,0.8544497133015475,0.00036136846747657393,7,2,1
