,n,ns,l,ls,i,is,epi,smt,para
24,0.6421556908747845,0.00019973475442372168,0.675798683275556,3.431703173661854e-05,0.46905999336169557,0.0004181801000943613,12,1,1
25,0.6989509990114466,0.00011101240920845591,0.6515082994115076,3.926286981216782e-05,0.5802327256294596,0.00025084084080116096,12,2,2
26,0.6435211400623322,0.00012114563085235155,0.675949184768682,2.7400736659933834e-05,0.46429330721009004,0.00044373854674976146,13,1,1
27,0.7003463488885318,0.00016724237868150123,0.650251356978768,3.2625128100248345e-05,0.5803566181971053,0.00020086470472591806,13,2,2
28,0.6464683099333753,0.0002480474157311468,0.6751214651506102,5.8491132807158675e-05,0.46844628364469443,0.00038589271563081333,14,1,1
29,0.6989021968603188,0.00010868324724269321,0.6500461840244395,4.30549475814467e-05,0.5736797644246854,0.00013930717841673394,14,2,2
30,0.6462360269322489,0.0002654256022305577,0.6760650090086224,6.337853999859277e-05,0.46564190971964003,0.00035658935186016203,15,1,1
31,0.6947139616277751,0.00010058636397630095,0.6496037196759517,3.3805002051686565e-05,0.5728898647876237,0.00014838546857621454,15,2,2
32,0.6447227398625935,0.0002218189290093129,0.6748616752759244,3.5057711942725774e-05,0.4690346799532743,0.0005526441502485208,16,1,1
33,0.69794979545248,9.939576399473906e-05,0.6493338714108089,2.224637347653597e-05,0.5738077802158267,0.0002107145445071088,16,2,2
34,0.6465349700604022,0.00037072670370024926,0.6752270392441322,4.279112433012326e-05,0.47431016525526704,0.0004444736003738688,17,1,1
35,0.6968225872957569,7.027899860544166e-05,0.6518495880631867,2.204683390108329e-05,0.575038569013183,0.000258662102564393,17,2,2
36,0.6460128558013082,0.00011054695392362262,0.6750228714226116,3.0726334932512196e-05,0.456607680915134,0.00024773784409235985,18,1,1
37,0.6973153289442171,0.00017614085230696088,0.6496139528625011,2.1151463095531433e-05,0.576708398831601,0.0001603761279468729,18,2,2
38,0.6481221574357287,0.0002822947384718627,0.674813401347725,3.965320168987599e-05,0.46788374031358343,0.00026296274894751305,19,1,1
39,0.6968479779990449,0.0001840211410501471,0.6523017629879444,4.753471044264545e-05,0.565944049600603,0.00023103638193200507,19,2,2
40,0.6416450724444954,0.00012745604576764433,0.6744389814167773,5.468202752380223e-05,0.4646806757333659,0.00027956084972850554,20,1,1
41,0.6961125111567328,0.00015951301939064026,0.6524900313760581,5.510277645320429e-05,0.5737688265404265,0.00044799956842023534,20,2,2
42,0.646311096538216,0.00031089045766790425,0.6768779312478934,2.921583889791056e-05,0.4635734444488468,0.0004158007165716999,21,1,1
43,0.7026076483535014,0.00011231495578653421,0.6496191945756264,2.011233272706117e-05,0.5731277770737045,0.000541042486009887,21,2,2
44,0.6424672622664461,0.00029536806132259463,0.6744061538593994,5.413628940414979e-05,0.4567651173666625,0.0007147805490859513,22,1,1
45,0.6923075956552563,0.00014650138929728012,0.653160231924266,3.368972512527804e-05,0.5613175134539213,0.0005371351751640949,22,2,2
46,0.6404183007092867,0.0001100688724081086,0.674450272323731,3.247403751038955e-05,0.4611012482058627,0.00042445394324057504,23,1,1
47,0.6996174557133709,7.958641487536344e-05,0.652131496216914,5.698285277414906e-05,0.573957649393552,0.0003263636286863046,23,2,2
48,0.6435801001713153,0.00022478237885159628,0.6758305146935033,4.957901569861175e-05,0.4601307433394457,0.00046807507780743083,24,1,1
49,0.7002278014128943,0.00011631998352581499,0.6503276349834544,2.4085898011396954e-05,0.5776135801508596,0.00017802701108336703,24,2,2
50,0.6440066872319185,0.000264883164064151,0.6748297417412615,5.9889728715637504e-05,0.46441371505498874,0.00030295806684482756,25,1,1
51,0.6972710365014624,0.00010430091309426306,0.6539844907069217,5.409371498611284e-05,0.5769403168916538,0.00019973892946162383,25,2,2
52,0.6459931395162103,0.0002115888272882821,0.677702107935246,4.006176860270909e-05,0.4709812642372078,0.00038014655905609085,26,1,1
53,0.6995418802683586,6.38573841566972e-05,0.6503498891648841,6.86131162427259e-05,0.5738564531169001,0.00029236152674384287,26,2,2
54,0.6415141619790136,0.00011866191656813916,0.6753400149037937,2.8335534934739e-05,0.46245510978676374,0.0006689050398215452,27,1,1
55,0.6961296612026637,0.00021755769007787603,0.6529077857589375,3.618112044499164e-05,0.5720155061988257,0.0003610071341091251,27,2,2
56,0.6446808654187652,0.00021922279205696617,0.6761490077471872,5.0078570902287e-05,0.46306675519639723,0.0004922743008551833,28,1,1
57,0.6952890242322396,0.00011096495327089678,0.6527603246429746,8.656152503686654e-05,0.570426609077233,0.0003119955757156819,28,2,2
58,0.6441728266816276,0.0001801585709313269,0.674260013133566,2.1203783191044665e-05,0.4660373870856576,0.00037831630613401637,29,1,1
59,0.6986612773041593,0.00015668268100695176,0.6508723427362157,6.662371627197157e-05,0.5805613409787689,0.0003265939567597094,29,2,2
60,0.6486194412030764,0.00021486647709392808,0.6745340657328897,4.0229675165513115e-05,0.474366687276736,0.0005010660918927218,30,1,1
61,0.6978490701983066,0.00010041375701842142,0.6515251166223894,5.361526558465495e-05,0.5737499244804876,0.00042857528395004175,30,2,2
62,0.6399036941831859,0.00013573812292119324,0.6731540108654094,3.79661335152604e-05,0.455821828540709,0.00030953506350090955,31,1,1
63,0.698433858916463,0.00023056758635268208,0.6502159269868492,2.8286977414132022e-05,0.5764716436546887,0.0003850292896524031,31,2,2
64,0.6372893356368443,0.00010163810497885476,0.677325390767753,2.959263892146621e-05,0.4575365799814462,0.00039831841136841735,32,1,1
65,0.6944049940233067,0.0001096500782833514,0.6543983911378664,3.719647552064877e-05,0.5731877647160608,0.0001845218307958715,32,2,2
66,0.6405341397354751,0.00028365280427639745,0.6736006501669117,5.445151086603883e-05,0.45531158269978605,0.0003578291426399449,33,1,1
67,0.6990165327932759,0.00010842075605522245,0.6512020000974367,8.351944749505104e-05,0.5777973171245205,0.0005112198483216019,33,2,2
68,0.6456493908770883,0.0001318733254589355,0.6734577581616322,2.801748901020266e-05,0.4680850752028973,0.00040131040592737276,34,1,1
69,0.6927778192401636,0.0001210133622018789,0.6535399773321331,3.004889001917828e-05,0.5714941782396947,0.0003087124206351949,34,2,2
70,0.643960409212775,0.00010411553585782383,0.6751657454964884,4.3181139603434206e-05,0.46839155047017034,0.0003062295744158577,35,1,1
71,0.6943249888832814,0.00010652882946499323,0.6494634616975896,3.829562057584402e-05,0.5710128730989813,0.0003400985595497837,35,2,2
72,0.6458560468899546,0.00020982045284009826,0.6766108112010106,2.991630131137558e-05,0.469135445764597,0.000635611613046104,36,1,1
73,0.6975609844512095,0.00010815011033075778,0.6532067661913175,4.751352170963786e-05,0.5758745917779452,0.0003555648496698154,36,2,2
74,0.6419052457851883,0.00041086861138094375,0.6756445202038701,2.356318070776821e-05,0.4599373328653094,0.0006691165001329974,37,1,1
75,0.6981805689929906,0.00016466190235884224,0.6500475162469688,2.8622979384930043e-05,0.5692319578783527,0.0003262797625031595,37,2,2
76,0.6395589274094811,0.00013166863730205308,0.6747272393173843,3.8096036585881096e-05,0.46467459998823185,0.0004179821382510968,38,1,1
77,0.6984469083848067,0.00019016699046373647,0.6526760723077776,4.253914217246737e-05,0.5738437988954599,0.00041153934330030565,38,2,2
78,0.6442934577373381,0.0002465993849019279,0.6764038614820279,1.920714899402046e-05,0.4621681298110064,0.0005281470553809747,39,1,1
79,0.6931796244318474,9.000714229411736e-05,0.6507042584301729,5.518403309688165e-05,0.5705337953352777,0.0003057468728765754,39,2,2
80,0.645094448140485,0.00015906501899578222,0.6747987189580508,3.9087451771423555e-05,0.46912673979545266,0.0002666195591430101,40,1,1
81,0.6948670714887998,0.0001128219350564908,0.6533157869847158,3.6450942017481386e-05,0.5773113130126509,0.00016039226105270938,40,2,2
82,0.6417415515272328,0.00042852901091541763,0.6750895647027392,2.7359925964630665e-05,0.46016414209563594,0.00047140231977235746,41,1,1
83,0.6970230466493477,7.418365288929386e-05,0.6527563790485763,4.000597137399019e-05,0.575206103683501,0.00045667826434079824,41,2,2
84,0.6443791382474033,0.0002274508302921227,0.6764328651420211,5.539506368118744e-05,0.46470395742085463,0.0005065781120538813,42,1,1
85,0.6971809537475631,8.08568325376542e-05,0.6527886958313666,4.3795337410738885e-05,0.5687907324957369,0.0003109439668122468,42,2,2
86,0.6469814086510621,0.00019367796184434016,0.6744572477414706,3.1706042062244554e-05,0.46836328828468926,0.0004961170324056302,43,1,1
87,0.6982798492127212,0.00027494596462239847,0.650584059125076,2.2439958615029634e-05,0.5726726136774503,0.00036049124529484943,43,2,2
88,0.6416036598230054,0.0001592642776126875,0.6760663704166237,3.798407913110982e-05,0.45968033713271894,0.000427108318104128,44,1,1
89,0.6976631433290255,0.0001489208483498842,0.6491675320358498,3.6688158545988063e-05,0.5732834308852939,0.00038712827281541407,44,2,2
90,0.645856442218992,0.0004160113419257636,0.6755106749646209,2.1419472014692173e-05,0.4667855569424616,0.0007383401915424907,45,1,1
91,0.695772862246677,8.392805236325265e-05,0.6517950485789509,4.166769260474106e-05,0.5690254179020304,0.0002796596723368607,45,2,2
92,0.6396532891067289,0.00019715068658961873,0.6779512234793894,2.1397530640096203e-05,0.4628060081394477,0.0003181456484887015,46,1,1
93,0.6985079497000609,0.00013202288704534864,0.652250756895364,2.9630784124439772e-05,0.5763287743254119,0.00022329935571146662,46,2,2
94,0.6441722689755939,0.00024494709159526205,0.6737871691811353,7.191030521710533e-05,0.46687070455535123,0.0002756915340888108,47,1,1
95,0.6999354374150691,0.00024089583055698775,0.6488402677273617,3.599106761666792e-05,0.575068890674058,0.0003090029398115095,47,2,2
96,0.6426967372657395,0.00025517215740095736,0.67554260817089,5.58390689294142e-05,0.4639718896297499,0.0004706340888333769,48,1,1
97,0.6987041535206225,9.796104546462991e-05,0.6518802452748703,3.887855330081688e-05,0.5729153357285032,0.0003731095308945417,48,2,2
98,0.6392263244706762,0.00020632109703364892,0.6748875871976122,3.81029312498632e-05,0.45432702064542846,0.0006937141631317081,49,1,1
99,0.6962946538520116,0.00010289276848092462,0.6518815301258897,6.673922279012474e-05,0.5733268470605192,0.0002015983457646086,49,2,2
100,0.6425284291991826,0.0001511458970416758,0.6747077502320817,2.477692505020668e-05,0.4638844176698343,0.0003551162660333459,50,1,1
101,0.7008704043253645,0.00010628993858047723,0.6499356573421725,2.4026240982115566e-05,0.5772974906313016,0.00021188575189307694,50,2,2
102,0.643177878536177,0.00024844299032721756,0.6761089471475022,7.979424274981801e-05,0.4621892412295894,0.0003720791817564672,51,1,1
103,0.6984597659299038,0.0001513277325323941,0.6510137749518978,2.400868209363345e-05,0.5759831120074967,0.0003022648487764961,51,2,2
104,0.6467830196925216,0.00026011068260364584,0.6733231764376733,3.799603273834411e-05,0.4666537973788638,0.0003875141818804635,52,1,1
105,0.6957238122617342,9.625506572385013e-05,0.6486931673271544,2.094697461708196e-05,0.5717141196836555,0.0003920602133835135,52,2,2
106,0.647299693864199,0.0001923747401334979,0.6734612818200927,1.6905196172549872e-05,0.46832174253130743,0.00045701646149704384,53,1,1
107,0.6962317933528716,0.00025909580174968773,0.6512920244875744,5.251294736216855e-05,0.5748586065096701,0.00040487785526784943,53,2,2
108,0.6456485095401635,0.0003242799892636203,0.6751002878959541,4.425851907613306e-05,0.4686636550040751,0.0004015511435982917,54,1,1
109,0.6983477923114326,0.00016197015773374064,0.6499515670708104,3.191623590769264e-05,0.5801094048743183,0.0003826657525528754,54,2,2
110,0.6423451469220377,0.00018442695045230745,0.6759852281861706,2.874626173880939e-05,0.46243197043927514,0.0005883338439490589,55,1,1
111,0.699281887572575,0.00015467420841006448,0.6504501771550497,2.129927657508964e-05,0.5733939176153068,0.00013802438073104952,55,2,2
112,0.6395220910742937,0.00014806853116448835,0.6757793880676355,2.9101630712813687e-05,0.4582814516455829,0.0005748102271935067,56,1,1
113,0.6935733166158785,0.00010396707977144686,0.6514550556698386,3.732812396748786e-05,0.5743565125340628,0.0006555430178922018,56,2,2
114,0.638830732638416,0.0001284451664170268,0.6762703274725554,4.044341304274408e-05,0.46063317064785464,0.0002629124145291958,57,1,1
115,0.6971240014085268,0.00012631901008491606,0.6514182269516842,6.968943398079988e-05,0.5712020210254526,0.0004350479140424081,57,2,2
116,0.6459783023362385,0.00013236509991705993,0.674626441240622,7.288962657023153e-05,0.46454635565457486,0.0005272740988639063,58,1,1
117,0.6970644840867521,0.0001322154463102548,0.652058511305761,7.698632319410978e-05,0.5751440346961859,0.0002981969184294842,58,2,2
118,0.6486245607839216,0.00022202010756579494,0.6708294910799224,5.760411365804442e-05,0.46549779896750615,0.000657218750308539,59,1,1
119,0.694404310579467,9.547766967441853e-05,0.6536311533643783,5.453645268953449e-05,0.5717406541989856,0.0005471832994892698,59,2,2
120,0.6502043862417384,0.00018262950644528872,0.6709710022817941,3.2194697532624025e-05,0.4689516316527808,0.000610954063372336,60,1,1
121,0.6977757621794735,0.0003189176643199022,0.6502908973656463,4.749886338462755e-05,0.5764470133509058,0.00040299469792684663,60,2,2
122,0.6463515700825598,0.00020304854482601452,0.6745964680281982,4.3494227216163975e-05,0.4676102537024483,0.0004912430194908829,61,1,1
123,0.6962818022318661,0.000297508552189219,0.6502615592758507,2.917170499379564e-05,0.5707844260442726,0.00032406763307123247,61,2,2
124,0.6452667704949306,0.0001071228329155618,0.6712324645172995,2.93451019118126e-05,0.4653930255610092,0.0003605138291557355,62,1,1
125,0.7018736222379732,9.549207604599638e-05,0.6499297050141055,2.7000386501865708e-05,0.5738821417241274,0.0002790472639958447,62,2,2
126,0.6492459571066788,0.00014840437608941602,0.6716703074957002,3.078664698974882e-05,0.47165036907450425,0.00039415169466413186,63,1,1
127,0.6978812085412702,0.0001515962212168047,0.6515791352414917,4.325312206009566e-05,0.5732137492424146,0.00023662350184623402,63,2,2
128,0.6465555351231063,0.00022665305553340887,0.6754650601760782,4.273684880644204e-05,0.45875601567153806,0.0004723985429979,64,1,1
129,0.6980533427524501,8.003846471898779e-05,0.6522239215726799,5.5921659788845536e-05,0.5702699560675591,0.0002253233611282668,64,2,2
130,0.650651864396954,0.00018759113601442894,0.6741469698855748,2.3192811610447412e-05,0.4715746984441476,0.00034230353420923015,65,1,1
131,0.6984062903618302,0.00012453934499929452,0.6526101116119476,3.154958610924827e-05,0.5736753159337777,0.00021859901310268778,65,2,2
132,0.6451205637132372,0.00010479427647727625,0.6742833034925122,5.3522324010332826e-05,0.4670379675962556,0.0006228852858448334,66,1,1
133,0.7015417025376268,0.00012274949090202995,0.6501154094806177,1.9328623160115054e-05,0.5780099172958526,0.0004157835084578776,66,2,2
134,0.6397878722891066,0.00012961954329108498,0.675208664600723,2.8715200235625744e-05,0.4666492395233179,0.0005420308798247356,67,1,1
135,0.6946314507187751,0.00020528951562374,0.6516878597317212,4.090510352989654e-05,0.5670066850045458,0.0003525526389348223,67,2,2
136,0.6375817341851896,0.000319416537716859,0.6761438364177372,9.849723495274505e-05,0.4614544850635932,0.0007296517896152975,68,1,1
137,0.7004755164438315,9.507878474253299e-05,0.6492667299187911,4.4399493031137685e-05,0.5748077976898398,0.00019242269560349183,68,2,2
138,0.6420192828092508,0.00017549051289193751,0.6752107602115277,2.760523321147196e-05,0.45934004757272523,0.0005411495354206116,69,1,1
139,0.7006550208238524,6.363710193551526e-05,0.6497482657584466,3.2256705416692504e-05,0.5747834114685211,0.0001446851395326574,69,2,2
140,0.6427055617786033,0.00010914435532543955,0.6747746830870137,5.44859142404934e-05,0.45937498099774665,0.0002618113067756555,70,1,1
141,0.6952289366238974,0.00010268231817161299,0.6528666928213184,2.410377649507808e-05,0.574751099458259,0.0001623738270441665,70,2,2
142,0.6473133037666671,0.00019577658389493633,0.6771106928674097,2.9201339438462147e-05,0.4698890063320227,0.00033712628206992757,71,1,1
143,0.6986484755868472,0.00011481148963603543,0.6508086560419051,3.0314853156757248e-05,0.5731148438142268,0.00029803149027754006,71,2,2
144,0.6474163532267191,0.0001690033272093868,0.6738031598752312,3.5154931530941044e-05,0.4682329289069709,0.0004002624425597174,72,1,1
145,0.6945437402109091,8.229697445196362e-05,0.6515443236768464,2.402785824149497e-05,0.5667667242235491,0.0006382053676591268,72,2,2
146,0.6449738392357772,0.00015978023597604222,0.6719799424008425,5.071685358939515e-05,0.4647646787938844,0.0006458248794633197,73,1,1
147,0.7001314293825889,0.00012803259770734392,0.6509653164917516,2.4804712297480918e-05,0.5744187958496163,0.0002782382406297649,73,2,2
148,0.6458794157580005,0.00017322932770723023,0.6734799665053837,3.464480959669416e-05,0.47202435947065746,0.0003149130283978231,74,1,1
149,0.698058554860621,0.0002010033476447876,0.6494926024682814,4.251412703999187e-05,0.5762232320818294,0.00037161414107312316,74,2,2
150,0.6413392978934955,0.00020446725216120804,0.6765452831293155,2.3039020984954985e-05,0.46570890330238496,0.00033822164020707104,75,1,1
151,0.6994975713304272,0.00024117042062137117,0.6502091800072478,3.086564767655116e-05,0.5770281211032556,0.00022286203680876445,75,2,2
152,0.6447418339500018,0.0001528073104416769,0.6736211295880892,2.8424159031213858e-05,0.46777837916824166,0.00034189600068955487,76,1,1
153,0.6987123692509783,0.00018834767882208262,0.6495278674380072,3.426534355767346e-05,0.5735020058747333,0.00043791599712239164,76,2,2
154,0.6476142680056803,0.0004519952673776197,0.6738755743682766,5.263585786362121e-05,0.4686419055684037,0.0008450651394275018,77,1,1
155,0.7038452424914978,0.0001026455095702421,0.6494674114145107,3.172927741201977e-05,0.5779775411605942,0.0003282658968283111,77,2,2
156,0.6475856454539051,0.0001221424046811701,0.6739846660320421,4.305633543878142e-05,0.4722904425166918,0.00045668994010525436,78,1,1
157,0.6974260874732081,0.00013174845656816148,0.6502917448956074,1.9079185096982915e-05,0.5764659938875931,0.00018339813855000096,78,2,2
158,0.6494001540393556,9.92383370984704e-05,0.6724187219201019,2.691685966879435e-05,0.4684420869857329,0.00038657582188133556,79,1,1
159,0.7008991928187047,0.00013641019539413387,0.6520722565005447,3.526991107354787e-05,0.5777944073144348,0.00016476067038236842,79,2,2
160,0.6393148660264931,0.00040886946749172856,0.677237986267045,5.809275517069604e-05,0.46021149349621837,0.0004090526192722918,80,1,1
161,0.6984139506192589,0.00015564811508557926,0.6504396721988938,2.7089418508704008e-05,0.5748818112349436,0.000168795410770628,80,2,2
162,0.6450829513525578,0.00026594639587969635,0.6755000260147141,2.058727408241782e-05,0.46931936185940576,0.00036499638492879676,81,1,1
163,0.6985795953099069,0.0001406691854372077,0.6535632425972308,3.0077894324738963e-05,0.5749181598968517,0.0003966344444115353,81,2,2
164,0.646844642660508,0.0004132351004379159,0.6764718285759788,3.4133348409371124e-05,0.4659513696473748,0.0008097603732492833,82,1,1
165,0.7022464551130367,8.731872869723938e-05,0.6486636935842114,2.24566087348765e-05,0.5718172230931516,0.00026192409904212213,82,2,2
166,0.6469848756215278,0.00016405181252462575,0.6744383442085915,3.7276167551433394e-05,0.4751391821185066,0.00035486925191377,83,1,1
167,0.6967310882495007,0.00012938125486812335,0.6507222806292013,5.211780270464427e-05,0.5701173189959597,0.00029455868198990454,83,2,2
168,0.6420774895782402,0.00026356575470022305,0.6746862429592718,3.6011115313930704e-05,0.4662589356506626,0.00034313159992033633,84,1,1
169,0.6986245856262094,6.329254461836855e-05,0.653551201220605,2.825760948706669e-05,0.5777717082952915,0.0005695121739901246,84,2,2
170,0.6411413835815933,0.00014962408030420635,0.6754227047167292,3.5636958599262464e-05,0.45644189130051044,0.0004525733815179916,85,1,1
171,0.6967540958237669,0.00011862620902812055,0.6508834426692823,2.236835018049892e-05,0.5716035080066948,0.0004002937739290449,85,2,2
172,0.6490942758450767,0.0002219164037754609,0.6736857733086099,2.446927644820019e-05,0.4706634406568862,0.0004516339141213413,86,1,1
173,0.6929061591569363,0.00012834099738375732,0.6533940975492359,3.5664481576846654e-05,0.5743911904268589,0.0002833301204211619,86,2,2
174,0.6527949551994441,0.0002074291971493982,0.6717605540875474,4.1729586416673785e-05,0.47511451821819456,0.0004925515325457701,87,1,1
175,0.6990518331894161,0.0001522239196425162,0.6496232612653219,5.7948269499048e-05,0.573458877711148,0.0004237849258531588,87,2,2
176,0.6460819090354059,0.00024647154116409054,0.6757664589210756,7.563808197867371e-05,0.4649870867463783,0.0002534899419975465,88,1,1
177,0.6962285713352142,0.00011237409225985548,0.6503749464647478,1.7971273202015452e-05,0.577318172335115,0.0002503791101090756,88,2,2
178,0.6466175931153431,0.00012986017332180684,0.671853966305217,1.7812306904825394e-05,0.468524884734535,0.00031157416073888944,89,1,1
179,0.7002058408980252,0.00014076099449883157,0.6485518257556768,6.867684472890734e-05,0.5789025011192707,0.0001840089796274962,89,2,2
180,0.6483849488987026,0.00010470535778302481,0.6715870731912543,6.881606263495499e-05,0.46270897134297867,0.0004316125408952131,90,1,1
181,0.6976418930566219,0.00015806302700170993,0.6523241784755803,1.715725157856089e-05,0.5772741853340077,0.0001615457037951781,90,2,2
182,0.6391475932823437,8.48155621441683e-05,0.6812150315465214,2.9246027820625978e-05,0.45043571035010244,0.0007294832813176405,91,1,1
183,0.694652019479648,8.891443499865106e-05,0.6524703918370912,4.8463707989304817e-05,0.5700192221001198,0.0005808216312073924,91,2,2
184,0.6451096276320324,0.00012832013936482552,0.6737171452159657,4.7026180237568394e-05,0.46584818604545997,0.000372246636434518,92,1,1
185,0.6976151490601338,8.84845960728044e-05,0.6515448038442805,3.7910535906710353e-05,0.5720975252110118,0.0002456512117067183,92,2,2
186,0.64559239310549,0.00014758402347049822,0.6736162082673525,2.7277672639025885e-05,0.45926097413638745,0.00032338392943112067,93,1,1
187,0.6972519422633723,0.00016412984149962774,0.6493477707374916,3.572353049892373e-05,0.5718735787948294,0.0003945903416280282,93,2,2
188,0.6377406645370952,0.0001768542199420557,0.6770593142735456,1.760860690971649e-05,0.4615534490461274,0.00026871376844405114,94,1,1
189,0.6933768863346437,0.00015500871817336064,0.6485767690487741,2.565162844237417e-05,0.5690915336064869,0.00023793501382577954,94,2,2
190,0.6441081467896936,0.0001533402760988512,0.6729259994763973,4.117626672994128e-05,0.461205136710811,0.0008293407823812339,95,1,1
191,0.6970840107983886,0.00014171569950209649,0.6506200848092583,5.364536459573778e-05,0.5736455417936872,0.00017730633582505544,95,2,2
192,0.6452069215171873,0.00010660561649356105,0.6723441216400611,6.418910984346733e-05,0.4687716873196875,0.0005341147576921233,96,1,1
193,0.7009622655590116,9.797744422829628e-05,0.6509302506278326,4.1095433005406506e-05,0.5675459074920877,0.0001632920341760023,96,2,2
194,0.6435711694982759,0.00023868504002763164,0.6752949708305322,2.665922871898638e-05,0.46313935865417055,0.0006565916730166489,97,1,1
195,0.6980524093507973,0.00021349145015998948,0.6507650993259845,9.631147022977639e-05,0.5677955685875684,0.00025552260518698624,97,2,2
196,0.6524706452301151,0.00031814717994695075,0.6712568568696028,4.329718023018338e-05,0.47263782920559394,0.0005579038916533808,98,1,1
197,0.6969059203499248,5.8472496737143286e-05,0.6540111947887525,3.575302060972014e-05,0.5735022540276584,0.00025837000655161316,98,2,2
198,0.641481587797047,0.00017716264687063144,0.6763372188411663,6.993712146366334e-05,0.4592094959126329,0.00035241904573166604,99,1,1
199,0.6981246244407067,0.00010814333148721536,0.6518462257519522,4.461843702103281e-05,0.5714370269786875,0.00028401328435065756,99,2,2
200,0.6485953687405187,0.0001959446330150811,0.6728494510787072,5.344892474691185e-05,0.466216876000383,0.0003383914799973776,100,1,1
201,0.6980223893004159,0.00015406249831192363,0.653094699642121,8.023968692531851e-05,0.579294710760252,0.00021900173650532293,100,2,2
202,0.6408077673765266,0.0002567760502075016,0.675560077307499,3.609860230475084e-05,0.4614398176313307,0.0005261487989933274,101,1,1
203,0.6975820479565977,0.0002720952583350598,0.6510644439698675,2.009900256701648e-05,0.5656507902083563,0.00020711740186516722,101,2,2
204,0.6426000460928808,0.0003421959140851403,0.6767102433071238,3.466039601721615e-05,0.4609306967092717,0.00034172077733816535,102,1,1
205,0.6929659186340348,0.00011149223648595728,0.6533613959478339,3.720858244869168e-05,0.5673304047779566,0.00043435552648106863,102,2,2
206,0.6472996911907773,0.0001830486832337064,0.6752383554659483,3.8169688078382405e-05,0.4642856094173211,0.0002716095681309625,103,1,1
207,0.6922734526103795,0.00013307685097757824,0.6533698213607989,2.9255313557204246e-05,0.5671052607835076,0.0002104265323650073,103,2,2
208,0.641420070755975,0.00011732814560293638,0.6740709753526307,4.026668860395394e-05,0.45995755567877145,0.0002936472700662991,104,1,1
209,0.6952057748431273,0.00016875124571839124,0.6520706366507206,3.2997581842805784e-05,0.5732857896305886,0.00025714283336427426,104,2,2
210,0.6464069185499168,0.00014516126714077853,0.6749241637267118,7.058111318563691e-05,0.4677623669320039,0.00045117658517877606,105,1,1
