,n,l,i,epi,smt,para
421,0.9543694963706484,0.2958853048184613,0.8468694702334101,4,3.3000000000000003,3.3
422,0.9548328842933204,0.2958130926111123,0.8468537655568251,4,3.4000000000000004,3.4
423,0.9552696389078504,0.29574527816634977,0.8468390173035601,4,3.5000000000000004,3.5
424,0.9556819870565908,0.2956814733553818,0.8468251410635488,4,3.6000000000000005,3.6
425,0.9560719144810809,0.29562133425795617,0.8468120620411801,4,3.7000000000000006,3.7
426,0.9564411975504795,0.2955645550603745,0.846799713728235,4,3.8000000000000007,3.8
427,0.956791430112829,0.29551086293461876,0.8467880367902049,4,3.900000000000001,3.9
428,0.9571240463213587,0.295460013719731,0.8467769781270827,4,4.000000000000001,4.0
429,0.9574403401219679,0.2954117882628511,0.8467664900776058,4,4.100000000000001,4.1
430,0.9577414819577701,0.2953659893054525,0.8467565297420847,4,4.200000000000001,4.2
431,0.958028533143182,0.2953224388225569,0.8467470584037302,4,4.300000000000001,4.3
432,0.958302458277993,0.29528097573993334,0.8467380410322006,4,4.400000000000001,4.4
433,0.9585641360060686,0.29524145396823936,0.846729445856046,4,4.500000000000002,4.5
434,0.9588143683704217,0.295203740704,0.846721243993237,4,4.600000000000001,4.6
435,0.9590538889736181,0.29516771495619365,0.8467134091307006,4,4.700000000000001,4.7
436,0.9592833701176414,0.2951332662642845,0.8467059172455321,4,4.800000000000002,4.8
437,0.9595034290689899,0.29510029357935286,0.8466987463616585,4,4.900000000000002,4.9
