,n,ns,l,ls,i,is,epi,smt,para
0,0.7685923266243145,0.00047329872486259376,0.43183546927388133,0.00014538176113177174,0.7333255575708607,0.00041784286772830704,0,1,1
1,0.7685923266243145,0.00047329872486259376,0.43183546927388133,0.00014538176113177174,0.7333255575708607,0.00041784286772830704,0,1,1
2,0.7685923266243145,0.00047329872486259376,0.43183546927388133,0.00014538176113177174,0.7333255575708607,0.00041784286772830704,0,1,1
3,0.7685923266243145,0.00047329872486259376,0.43183546927388133,0.00014538176113177174,0.7333255575708607,0.00041784286772830704,0,1,1
