,l,ls,epi,smt,para
0,0.9700618817002676,3.5263605070202e-05,0,1,1
1,0.9680612139368258,5.8162681092591624e-05,0,1,2
2,0.9702257185977742,0.0001491400750919603,0,1,3
3,0.9703481933349979,8.684249952385032e-05,0,1,4
4,0.9705422963974297,8.088293262798846e-05,0,1,5
5,0.9713636300559114,0.00010442645467727259,0,1,6
6,0.970876214506118,5.484419002332409e-05,0,1,7
7,0.9709860810159645,0.00017327405770042347,0,1,8
8,0.9711343032235586,4.2815124952181586e-05,0,1,9
9,0.9432595064813624,0.00013120293702774193,0,2,1
10,0.9433309520694735,0.0001298396160617379,0,2,2
11,0.9431900671924698,6.16052181560652e-05,0,2,3
12,0.9438685757506683,0.00017609179592586788,0,2,4
13,0.9422381441993831,0.00018890756120374289,0,2,5
14,0.9438140605413795,6.88621572272273e-05,0,2,6
15,0.9434433574516549,0.0001328630257076391,0,2,7
16,0.9424659138894326,0.00015727428891185185,0,2,8
17,0.9146662656801104,0.00013164041481224874,0,3,1
18,0.9154725571192901,0.00015307804679343915,0,3,2
19,0.9146080655652679,0.00012746308809801282,0,3,3
20,0.9151222443853487,0.00011330651566504411,0,3,4
21,0.9154274186624408,9.16946895300624e-05,0,3,5
22,0.9133427336397855,0.0001748006216566351,0,3,6
23,0.9156079137318984,0.0002134479982787971,0,3,7
24,0.971315463093759,0.00013746326035081393,1,1,1
25,0.9697260984367434,0.00012486189493281875,1,1,2
26,0.9699122027155372,0.00013141528790918818,1,1,3
27,0.9711034309995973,3.729690637814973e-05,1,1,4
28,0.9701211138497107,5.3568182748157006e-05,1,1,5
29,0.971414466179835,8.906349681042565e-05,1,1,6
30,0.971613563524348,6.274927146167506e-05,1,1,7
31,0.9700594457729881,6.207277116627968e-05,1,1,8
32,0.9710279929211811,5.7668532261126555e-05,1,1,9
33,0.9431833291337851,0.00010082624164913084,1,2,1
34,0.9420669227360505,6.65134269761979e-05,1,2,2
35,0.9425854403923709,0.00012667324142141416,1,2,3
36,0.9423737217510393,0.0001367464494771442,1,2,4
37,0.9429259295894019,0.00016360081233531893,1,2,5
38,0.9431924861102937,0.00012291087758060655,1,2,6
39,0.9431516379320808,0.00018759356481897775,1,2,7
40,0.9440715888531591,5.691480925280509e-05,1,2,8
41,0.9167744150299247,7.452456679331731e-05,1,3,1
42,0.9139615435800549,0.0001338981391360624,1,3,2
43,0.9139862067376854,0.00013422668184518192,1,3,3
44,0.9150976784490966,0.00015493708092317437,1,3,4
45,0.914934151720993,7.786172140706087e-05,1,3,5
46,0.9164443537305247,9.04077912280455e-05,1,3,6
47,0.9146523673705986,9.923510289894304e-05,1,3,7
48,0.9713386137709961,4.1020245783732475e-05,2,1,1
49,0.9702827712155583,7.282697696550816e-05,2,1,2
50,0.9713274805063468,8.73008145190769e-05,2,1,3
51,0.9711194098567117,6.989364810063031e-05,2,1,4
52,0.9702919139288202,3.1923241902056585e-05,2,1,5
53,0.9713278759817048,8.68866851240782e-05,2,1,6
54,0.9728085893825398,5.182016650244032e-05,2,1,7
55,0.9710431644130318,0.00012469730582473715,2,1,8
56,0.9710274913323544,5.214121823460177e-05,2,1,9
57,0.9455965152323867,4.160296671779927e-05,2,2,1
58,0.9426925407413245,8.852357242030886e-05,2,2,2
59,0.9453506493129002,0.0001237871694503464,2,2,3
60,0.941885339141718,0.00013474983792446688,2,2,4
61,0.9400868918732073,0.00016314828934762727,2,2,5
62,0.9422386021734269,6.66770147540596e-05,2,2,6
63,0.9442373193879524,0.00011534383231203338,2,2,7
64,0.9438666859697667,5.214122418791135e-05,2,2,8
65,0.9125249243910923,6.955292291140275e-05,2,3,1
66,0.9131572248274253,0.00019750588060404284,2,3,2
67,0.9159834865824046,0.00024354810293488686,2,3,3
68,0.9159947203797767,0.00011213910524870387,2,3,4
69,0.9157136154816075,0.00011441159764120349,2,3,5
70,0.9113921611928089,0.0002894327952424461,2,3,6
71,0.9151926397545861,5.765755554351902e-05,2,3,7
72,0.9711129648270985,0.0001274948616176553,3,1,1
73,0.9713010901452068,5.1224907216222775e-05,3,1,2
74,0.9709732363855949,7.184701132393138e-05,3,1,3
75,0.9700176582897075,0.00010747690158155851,3,1,4
76,0.9709221703055304,0.00019515160213704703,3,1,5
77,0.9717670369625033,6.510517921708556e-05,3,1,6
78,0.9715984803762252,0.00016673543704262902,3,1,7
79,0.9720663428651783,5.793449240509641e-05,3,1,8
80,0.9723340742939934,7.737250891635105e-05,3,1,9
81,0.9435984059431728,0.00012596810612699406,3,2,1
82,0.9435172758005668,7.612935260614494e-05,3,2,2
83,0.9422840848535169,0.00014064811928086424,3,2,3
84,0.9446237198355326,7.479274054182408e-05,3,2,4
85,0.9424469822803127,0.00018470559330891547,3,2,5
86,0.9404818008876414,0.00015785943977898032,3,2,6
87,0.9441925408410675,0.00014664726257367845,3,2,7
88,0.9419480002545381,6.170110396930055e-05,3,2,8
89,0.9162833482002349,0.00025261224947324505,3,3,1
90,0.915683797844762,0.00012011738970029103,3,3,2
